#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NZ_CP099547.1,1464936,1466036,-,,,NG665_RS06490,WP_252672903.1,366,restriction endonuclease subunit S
chromosome,NZ_CP099547.1,1466042,1467601,-,,,NG665_RS06495,WP_252672904.1,519,type I restriction-modification system subunit M
chromosome,NZ_CP099547.1,1467886,1469451,-,,guaA,NG665_RS06500,WP_252672905.1,521,glutamine-hydrolyzing GMP synthase
chromosome,NZ_CP099547.1,1469645,1469908,+,,,NG665_RS06505,WP_252672907.1,87,hypothetical protein
chromosome,NZ_CP099547.1,1469973,1470905,-,,,NG665_RS06510,WP_252672908.1,310,pseudouridine synthase
chromosome,NZ_CP099547.1,1470983,1472602,+,,pta,NG665_RS06515,WP_252672909.1,539,phosphate acetyltransferase
chromosome,NZ_CP099547.1,1472662,1473834,+,,,NG665_RS06520,WP_252672910.1,390,acetate kinase
chromosome,NZ_CP099547.1,1473837,1474286,+,,,NG665_RS06525,WP_252672911.1,149,GNAT family N-acetyltransferase
chromosome,NZ_CP099547.1,1474360,1477170,-,,,NG665_RS06530,WP_252672912.1,936,discoidin domain-containing protein
chromosome,NZ_CP099547.1,1477539,1478930,-,,,NG665_RS06535,WP_252672913.1,463,class II fumarate hydratase
chromosome,NZ_CP099547.1,1479049,1480158,-,,,NG665_RS06540,WP_252672914.1,369,GuaB3 family IMP dehydrogenase-related protein
chromosome,NZ_CP099547.1,1480284,1480970,+,,,NG665_RS06545,WP_252672916.1,228,exonuclease domain-containing protein
chromosome,NZ_CP099547.1,1481178,1482344,-,,,NG665_RS06550,WP_252672917.1,388,IMP dehydrogenase
chromosome,NZ_CP099547.1,1482661,1482879,+,,,NG665_RS06555,WP_252674097.1,72,WhiB family transcriptional regulator
chromosome,NZ_CP099547.1,1482986,1483282,-,,groES,NG665_RS06560,WP_252672918.1,98,co-chaperone GroES
chromosome,NZ_CP099547.1,1483257,1483475,-,,,NG665_RS06565,WP_252672919.1,72,hypothetical protein
chromosome,NZ_CP099547.1,1483474,1484667,+,,,NG665_RS06570,WP_252672920.1,397,SAM-dependent methyltransferase
chromosome,NZ_CP099547.1,1484693,1485736,-,,tsaD,NG665_RS06575,WP_252672921.1,347,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
chromosome,NZ_CP099547.1,1485881,1486624,-,,,NG665_RS06580,WP_252672922.1,247,succinate dehydrogenase/fumarate reductase iron-sulfur subunit
chromosome,NZ_CP099547.1,1486621,1488591,-,,,NG665_RS06585,WP_252672923.1,656,fumarate reductase/succinate dehydrogenase flavoprotein subunit
chromosome,NZ_CP099547.1,1488605,1489321,-,,,NG665_RS06590,WP_252672924.1,238,succinate dehydrogenase cytochrome b subunit
chromosome,NZ_CP099547.1,1489509,1490009,-,,rimI,NG665_RS06595,WP_252672926.1,166,ribosomal protein S18-alanine N-acetyltransferase
chromosome,NZ_CP099547.1,1490019,1490729,-,,tsaB,NG665_RS06600,WP_252672928.1,236,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
chromosome,NZ_CP099547.1,1490726,1491595,-,,,NG665_RS06605,WP_252672929.1,289,hypothetical protein
chromosome,NZ_CP099547.1,1491640,1492173,-,,tsaE,NG665_RS06610,WP_252672930.1,177,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
chromosome,NZ_CP099547.1,1492214,1493338,-,,alr,NG665_RS06615,WP_252672932.1,374,alanine racemase
chromosome,NZ_CP099547.1,1493343,1494182,-,,,NG665_RS06620,WP_252672933.1,279,NAD(P)H-hydrate dehydratase
chromosome,NZ_CP099547.1,1494350,1495291,+,,coaA,NG665_RS06625,WP_252672934.1,313,type I pantothenate kinase
chromosome,NZ_CP099547.1,1495343,1496674,-,,glmM,NG665_RS06630,WP_252672935.1,443,phosphoglucosamine mutase
chromosome,NZ_CP099547.1,1496875,1497360,-,,rpsI,NG665_RS06635,WP_252672937.1,161,30S ribosomal protein S9
chromosome,NZ_CP099547.1,1497393,1497836,-,,rplM,NG665_RS06640,WP_252672939.1,147,50S ribosomal protein L13
chromosome,NZ_CP099547.1,1498212,1499093,-,,truA,NG665_RS06645,WP_252672941.1,293,tRNA pseudouridine(38-40) synthase TruA
chromosome,NZ_CP099547.1,1499092,1499895,+,,,NG665_RS06650,WP_252672942.1,267,ROK family protein
chromosome,NZ_CP099547.1,1500156,1500692,-,,rplQ,NG665_RS06655,WP_252672943.1,178,50S ribosomal protein L17
chromosome,NZ_CP099547.1,1500728,1501732,-,,,NG665_RS06660,WP_252672944.1,334,DNA-directed RNA polymerase subunit alpha
chromosome,NZ_CP099547.1,1501857,1502249,-,,rpsK,NG665_RS06665,WP_252672946.1,130,30S ribosomal protein S11
chromosome,NZ_CP099547.1,1502302,1502670,-,,rpsM,NG665_RS06670,WP_252672947.1,122,30S ribosomal protein S13
chromosome,NZ_CP099547.1,1502792,1502905,-,,rpmJ,NG665_RS06675,WP_013170544.1,37,MULTISPECIES: 50S ribosomal protein L36
chromosome,NZ_CP099547.1,1502962,1503183,-,,infA,NG665_RS06680,WP_013170545.1,73,MULTISPECIES: translation initiation factor IF-1
chromosome,NZ_CP099547.1,1503433,1504266,-,,map,NG665_RS06685,WP_252672948.1,277,type I methionyl aminopeptidase
chromosome,NZ_CP099547.1,1504348,1504932,-,,,NG665_RS06690,WP_252672949.1,194,adenylate kinase
chromosome,NZ_CP099547.1,1504929,1506215,-,,secY,NG665_RS06695,WP_252672951.1,428,preprotein translocase subunit SecY
chromosome,NZ_CP099547.1,1506468,1506914,-,,rplO,NG665_RS06700,WP_252672952.1,148,50S ribosomal protein L15
chromosome,NZ_CP099547.1,1506914,1507096,-,,rpmD,NG665_RS06705,WP_252672953.1,60,50S ribosomal protein L30
chromosome,NZ_CP099547.1,1507093,1507800,-,,rpsE,NG665_RS06710,WP_252672954.1,235,30S ribosomal protein S5
chromosome,NZ_CP099547.1,1507826,1508197,-,,rplR,NG665_RS06715,WP_252672955.1,123,50S ribosomal protein L18
chromosome,NZ_CP099547.1,1508197,1508733,-,,rplF,NG665_RS06720,WP_252672956.1,178,50S ribosomal protein L6
chromosome,NZ_CP099547.1,1508749,1509147,-,,rpsH,NG665_RS06725,WP_204423872.1,132,MULTISPECIES: 30S ribosomal protein S8
chromosome,NZ_CP099547.1,1509203,1509388,-,,,NG665_RS06730,WP_204423874.1,61,MULTISPECIES: type Z 30S ribosomal protein S14
chromosome,NZ_CP099547.1,1509394,1509891,-,,rplE,NG665_RS06735,WP_252674098.1,165,50S ribosomal protein L5
chromosome,NZ_CP099547.1,1509948,1510292,-,,rplX,NG665_RS06740,WP_252672957.1,114,50S ribosomal protein L24
chromosome,NZ_CP099547.1,1510296,1510664,-,,rplN,NG665_RS06745,WP_252672959.1,122,50S ribosomal protein L14
chromosome,NZ_CP099547.1,1510756,1511040,-,,rpsQ,NG665_RS06750,WP_252672960.1,94,30S ribosomal protein S17
chromosome,NZ_CP099547.1,1511049,1511279,-,,rpmC,NG665_RS06755,WP_252674099.1,76,50S ribosomal protein L29
chromosome,NZ_CP099547.1,1511279,1511695,-,,rplP,NG665_RS06760,WP_252672962.1,138,50S ribosomal protein L16
chromosome,NZ_CP099547.1,1511701,1512525,-,,rpsC,NG665_RS06765,WP_252672963.1,274,30S ribosomal protein S3
chromosome,NZ_CP099547.1,1512528,1512887,-,,rplV,NG665_RS06770,WP_252672965.1,119,50S ribosomal protein L22
chromosome,NZ_CP099547.1,1512914,1513195,-,,rpsS,NG665_RS06775,WP_204423885.1,93,MULTISPECIES: 30S ribosomal protein S19
chromosome,NZ_CP099547.1,1513213,1514049,-,,rplB,NG665_RS06780,WP_204423886.1,278,MULTISPECIES: 50S ribosomal protein L2
chromosome,NZ_CP099547.1,1514079,1514393,-,,rplW,NG665_RS06785,WP_252672966.1,104,50S ribosomal protein L23
chromosome,NZ_CP099547.1,1514390,1515037,-,,rplD,NG665_RS06790,WP_252672967.1,215,50S ribosomal protein L4
chromosome,NZ_CP099547.1,1515043,1515711,-,,rplC,NG665_RS06795,WP_252672968.1,222,50S ribosomal protein L3
chromosome,NZ_CP099547.1,1515725,1516033,-,,rpsJ,NG665_RS06800,WP_013170582.1,102,MULTISPECIES: 30S ribosomal protein S10
chromosome,NZ_CP099547.1,1516429,1517619,-,,tuf,NG665_RS06805,WP_252672969.1,396,elongation factor Tu
chromosome,NZ_CP099547.1,1517744,1519864,-,,fusA,NG665_RS06810,WP_252672970.1,706,elongation factor G
chromosome,NZ_CP099547.1,1519911,1520381,-,,rpsG,NG665_RS06815,WP_252672971.1,156,30S ribosomal protein S7
chromosome,NZ_CP099547.1,1520381,1520755,-,,rpsL,NG665_RS06820,WP_252672972.1,124,30S ribosomal protein S12
chromosome,NZ_CP099547.1,1521057,1522409,-,,,NG665_RS06825,WP_252672973.1,450,PAS domain-containing protein
chromosome,NZ_CP099547.1,1522492,1526469,-,,rpoC,NG665_RS06830,WP_252672974.1,1325,DNA-directed RNA polymerase subunit beta\\'
chromosome,NZ_CP099547.1,1526561,1530025,-,,rpoB,NG665_RS06835,WP_252672975.1,1154,DNA-directed RNA polymerase subunit beta
chromosome,NZ_CP099547.1,1530479,1530865,-,,rplL,NG665_RS06840,WP_252672976.1,128,50S ribosomal protein L7/L12
chromosome,NZ_CP099547.1,1530929,1531453,-,,rplJ,NG665_RS06845,WP_252672977.1,174,50S ribosomal protein L10
chromosome,NZ_CP099547.1,1531704,1532324,-,,udk,NG665_RS06850,WP_252672978.1,206,uridine kinase
chromosome,NZ_CP099547.1,1532697,1533401,-,,rplA,NG665_RS06855,WP_252672979.1,234,50S ribosomal protein L1
chromosome,NZ_CP099547.1,1533503,1533937,-,,rplK,NG665_RS06860,WP_252672980.1,144,50S ribosomal protein L11
chromosome,NZ_CP099547.1,1534059,1534931,-,,nusG,NG665_RS06865,WP_252672981.1,290,transcription termination/antitermination protein NusG
chromosome,NZ_CP099547.1,1534965,1535210,-,,secE,NG665_RS06870,WP_252672982.1,81,preprotein translocase subunit SecE
chromosome,NZ_CP099547.1,1535530,1536735,+,,,NG665_RS06880,WP_252672983.1,401,pyridoxal phosphate-dependent aminotransferase
chromosome,NZ_CP099547.1,1536812,1537090,-,,,NG665_RS06885,WP_252672984.1,92,hypothetical protein
chromosome,NZ_CP099547.1,1537235,1538494,-,,,NG665_RS06890,WP_252672985.1,419,aminoglycoside phosphotransferase family protein
chromosome,NZ_CP099547.1,1538603,1539640,+,,,NG665_RS06895,WP_252672986.1,345,adenosine deaminase
chromosome,NZ_CP099547.1,1539630,1540499,+,,,NG665_RS06900,WP_252672987.1,289,alpha/beta hydrolase
chromosome,NZ_CP099547.1,1540490,1541146,+,,,NG665_RS06905,WP_252672988.1,218,hypothetical protein
chromosome,NZ_CP099547.1,1541143,1542324,-,,,NG665_RS06910,WP_252672989.1,393,UDP-N-acetylmuramate dehydrogenase
chromosome,NZ_CP099547.1,1543022,1544116,-,,,NG665_RS06915,WP_252674049.1,364,IS1249 family transposase
chromosome,NZ_CP099547.1,1544532,1545842,-,,,NG665_RS06920,WP_252672639.1,436,ISL3 family transposase
chromosome,NZ_CP099547.1,1546956,1547453,+,,,NG665_RS06940,WP_252674100.1,165,YajQ family cyclic di-GMP-binding protein
chromosome,NZ_CP099547.1,1547601,1548983,-,,,NG665_RS06945,WP_252672990.1,460,FAD-dependent oxidoreductase
chromosome,NZ_CP099547.1,1549276,1549770,+,,,NG665_RS06950,WP_252672991.1,164,hypothetical protein
chromosome,NZ_CP099547.1,1549882,1550556,-,,raiA,NG665_RS06955,WP_252672992.1,224,ribosome-associated translation inhibitor RaiA
chromosome,NZ_CP099547.1,1550851,1551564,-,,,NG665_RS06960,WP_252672993.1,237,hypothetical protein
chromosome,NZ_CP099547.1,1551561,1553237,-,,,NG665_RS06965,WP_252672994.1,558,LpqB family beta-propeller domain-containing protein
chromosome,NZ_CP099547.1,1553234,1554868,-,,mtrB,NG665_RS06970,WP_252672995.1,544,MtrAB system histidine kinase MtrB
chromosome,NZ_CP099547.1,1554874,1555548,-,,mtrA,NG665_RS06975,WP_252672996.1,224,MtrAB system response regulator MtrA
chromosome,NZ_CP099547.1,1555598,1556047,-,,,NG665_RS06980,WP_252672997.1,149,DUF3499 domain-containing protein
chromosome,NZ_CP099547.1,1556107,1556538,+,,,NG665_RS06985,WP_252674101.1,143,metallopeptidase family protein
chromosome,NZ_CP099547.1,1556535,1557962,-,,,NG665_RS06990,WP_252672998.1,475,DUF5719 family protein
chromosome,NZ_CP099547.1,1557959,1560889,-,,,NG665_RS06995,WP_252672999.1,976,glycosyltransferase
chromosome,NZ_CP099547.1,1560913,1561197,-,,,NG665_RS07000,WP_252674102.1,94,WhiB family transcriptional regulator
chromosome,NZ_CP099547.1,1561366,1562031,+,,,NG665_RS07005,WP_252673000.1,221,hypothetical protein
chromosome,NZ_CP099547.1,1562097,1563254,+,,,NG665_RS07010,WP_252673001.1,385,LCP family protein
chromosome,NZ_CP099547.1,1563270,1564688,+,,,NG665_RS07015,WP_252673002.1,472,LCP family protein
chromosome,NZ_CP099547.1,1564738,1566054,-,,,NG665_RS07020,WP_252673003.1,438,HAMP domain-containing histidine kinase
chromosome,NZ_CP099547.1,1566131,1566811,-,,,NG665_RS07025,WP_252673004.1,226,response regulator transcription factor
chromosome,NZ_CP099547.1,1566881,1567936,-,,,NG665_RS07030,WP_252674103.1,351,adenylate/guanylate cyclase domain-containing protein
chromosome,NZ_CP099547.1,1568053,1569717,+,,,NG665_RS07035,WP_252673005.1,554,DUF885 domain-containing protein
chromosome,NZ_CP099547.1,1569714,1570373,+,,,NG665_RS07040,WP_252673006.1,219,Maf-like protein
chromosome,NZ_CP099547.1,1570468,1571799,-,,,NG665_RS07045,WP_252673007.1,443,citrate synthase
chromosome,NZ_CP099547.1,1571966,1572289,-,,,NG665_RS07050,WP_252673008.1,107,ferredoxin family protein
chromosome,NZ_CP099547.1,1572397,1574076,-,,,NG665_RS07055,WP_252673009.1,559,VanW family protein
chromosome,NZ_CP099547.1,1574086,1574475,-,,,NG665_RS07060,WP_252673010.1,129,hypothetical protein
chromosome,NZ_CP099547.1,1574484,1576409,-,,typA,NG665_RS07065,WP_252673011.1,641,translational GTPase TypA
chromosome,NZ_CP099547.1,1576525,1577139,+,,,NG665_RS07070,WP_252673012.1,204,PH domain-containing protein
chromosome,NZ_CP099547.1,1577175,1578905,-,,,NG665_RS07075,WP_252673013.1,576,ABC transporter ATP-binding protein/permease
chromosome,NZ_CP099547.1,1578902,1580872,-,,,NG665_RS07080,WP_252673014.1,656,ABC transporter ATP-binding protein/permease
chromosome,NZ_CP099547.1,1581082,1582785,-,,,NG665_RS07085,WP_252673015.1,567,ABC transporter family substrate-binding protein
chromosome,NZ_CP099547.1,1582977,1585106,-,,,NG665_RS07090,WP_252673016.1,709,ABC transporter ATP-binding protein
chromosome,NZ_CP099547.1,1585103,1586044,-,,,NG665_RS07095,WP_252673017.1,313,ABC transporter permease
chromosome,NZ_CP099547.1,1586068,1587075,-,,,NG665_RS07100,WP_252673018.1,335,ABC transporter permease
chromosome,NZ_CP099547.1,1587333,1588103,+,,lipB,NG665_RS07105,WP_252673019.1,256,lipoyl(octanoyl) transferase LipB
chromosome,NZ_CP099547.1,1588070,1589149,+,,,NG665_RS07110,WP_252673020.1,359,lipoyl synthase
chromosome,NZ_CP099547.1,1589217,1590755,-,,,NG665_RS07115,WP_252673021.1,512,AMP-binding protein
chromosome,NZ_CP099547.1,1590752,1592044,-,,,NG665_RS07120,WP_252673022.1,430,M18 family aminopeptidase
chromosome,NZ_CP099547.1,1592069,1592836,-,,,NG665_RS07125,WP_252673023.1,255,hypothetical protein
chromosome,NZ_CP099547.1,1592966,1593418,-,,,NG665_RS07130,WP_252673024.1,150,hypothetical protein
chromosome,NZ_CP099547.1,1593634,1595856,+,,,NG665_RS07135,WP_252673025.1,740,NADP-dependent isocitrate dehydrogenase
chromosome,NZ_CP099547.1,1595975,1596499,+,,,NG665_RS07140,WP_252673026.1,174,LppP/LprE family lipoprotein
chromosome,NZ_CP099547.1,1596669,1597625,-,,,NG665_RS07145,WP_252673027.1,318,L-lactate dehydrogenase
chromosome,NZ_CP099547.1,1597780,1598562,+,,,NG665_RS07150,WP_252673028.1,260,"2-oxo-hepta-3-ene-1,7-dioate hydratase"
chromosome,NZ_CP099547.1,1598576,1599835,+,,,NG665_RS07155,WP_252673029.1,419,alpha/beta hydrolase
chromosome,NZ_CP099547.1,1599937,1600335,+,,,NG665_RS07160,WP_252673030.1,132,DUF4870 domain-containing protein
chromosome,NZ_CP099547.1,1600416,1601636,-,,,NG665_RS07165,WP_252673031.1,406,peptidase T
chromosome,NZ_CP099547.1,1602102,1603196,+,,,NG665_RS07170,WP_252674049.1,364,IS1249 family transposase
chromosome,NZ_CP099547.1,1603233,1605203,+,,,NG665_RS07175,WP_252673032.1,656,glucose PTS transporter subunit IIA
chromosome,NZ_CP099547.1,1605212,1606063,+,,,NG665_RS07180,WP_252673033.1,283,PRD domain-containing protein
chromosome,NZ_CP099547.1,1606275,1607975,-,,ptsP,NG665_RS07185,WP_252673034.1,566,phosphoenolpyruvate--protein phosphotransferase
chromosome,NZ_CP099547.1,1607980,1608243,-,,,NG665_RS07190,WP_252673035.1,87,HPr family phosphocarrier protein
chromosome,NZ_CP099547.1,1614485,1615033,+,,,NG665_RS07210,WP_252673036.1,182,NAD(P)H-dependent oxidoreductase
chromosome,NZ_CP099547.1,1615105,1615566,+,,,NG665_RS07215,WP_252674104.1,153,DNA starvation/stationary phase protection protein
chromosome,NZ_CP099547.1,1615727,1616134,-,,,NG665_RS07220,WP_252673037.1,135,rhodanese-like domain-containing protein
chromosome,NZ_CP099547.1,1616349,1617476,+,,,NG665_RS07225,WP_252673038.1,375,ATP-binding protein
chromosome,NZ_CP099547.1,1617608,1618591,-,,,NG665_RS07230,WP_252673039.1,327,hypothetical protein
chromosome,NZ_CP099547.1,1618588,1619526,-,,,NG665_RS07235,WP_252673040.1,312,sulfite exporter TauE/SafE family protein
chromosome,NZ_CP099547.1,1619712,1620512,-,,,NG665_RS07240,WP_252673041.1,266,potassium channel family protein
chromosome,NZ_CP099547.1,1620793,1622865,-,,,NG665_RS07245,WP_252673042.1,690,hypothetical protein
chromosome,NZ_CP099547.1,1623189,1623770,+,,,NG665_RS07250,WP_252673043.1,193,GNAT family N-acetyltransferase
chromosome,NZ_CP099547.1,1623805,1624248,-,,,NG665_RS07255,WP_252673044.1,147,DUF4065 domain-containing protein
chromosome,NZ_CP099547.1,1624523,1625377,+,,,NG665_RS07260,WP_252673045.1,284,RelA/SpoT domain-containing protein
chromosome,NZ_CP099547.1,1625608,1625955,-,,,NG665_RS07265,WP_252673046.1,115,nucleotide pyrophosphohydrolase
chromosome,NZ_CP099547.1,1625958,1627793,-,,,NG665_RS07270,WP_252673047.1,611,DUF2075 domain-containing protein
chromosome,NZ_CP099547.1,1628335,1629402,-,,,NG665_RS07275,WP_252673048.1,355,Fic family protein
chromosome,NZ_CP099547.1,1629686,1630585,+,,,NG665_RS07280,WP_252673049.1,299,hypothetical protein
chromosome,NZ_CP099547.1,1630714,1634166,-,,,NG665_RS07285,WP_252673050.1,1150,leucine-rich repeat domain-containing protein
chromosome,NZ_CP099547.1,1634575,1634712,-,,,NG665_RS07290,WP_252673051.1,45,methionine/alanine import family NSS transporter small subunit
chromosome,NZ_CP099547.1,1634709,1636313,-,,,NG665_RS07295,WP_252673052.1,534,sodium-dependent transporter
chromosome,NZ_CP099547.1,1636573,1637370,-,,,NG665_RS07300,WP_252673053.1,265,CPBP family intramembrane metalloprotease
chromosome,NZ_CP099547.1,1637384,1638376,-,,,NG665_RS07305,WP_252673054.1,330,LacI family transcriptional regulator
chromosome,NZ_CP099547.1,1638424,1640106,-,,,NG665_RS07310,WP_252673055.1,560,glycoside hydrolase family 13 protein
chromosome,NZ_CP099547.1,1640216,1641058,-,,,NG665_RS07315,WP_252673056.1,280,carbohydrate ABC transporter permease
chromosome,NZ_CP099547.1,1641055,1642086,-,,,NG665_RS07320,WP_252674105.1,343,sugar ABC transporter permease
chromosome,NZ_CP099547.1,1642178,1643455,-,,,NG665_RS07325,WP_252673057.1,425,ABC transporter substrate-binding protein
chromosome,NZ_CP099547.1,1643728,1645557,+,,,NG665_RS07330,WP_252673058.1,609,hypothetical protein
chromosome,NZ_CP099547.1,1645644,1646087,-,,,NG665_RS07335,WP_252673059.1,147,GNAT family N-acetyltransferase
chromosome,NZ_CP099547.1,1646163,1646669,-,,,NG665_RS07340,WP_252673060.1,168,GNAT family N-acetyltransferase
chromosome,NZ_CP099547.1,1646864,1647118,-,,,NG665_RS07345,WP_252673061.1,84,Txe/YoeB family addiction module toxin
chromosome,NZ_CP099547.1,1647124,1647381,-,,,NG665_RS07350,WP_252673062.1,85,type II toxin-antitoxin system prevent-host-death family antitoxin
chromosome,NZ_CP099547.1,1647657,1648736,-,,ychF,NG665_RS07355,WP_252673063.1,359,redox-regulated ATPase YchF
chromosome,NZ_CP099547.1,1648872,1650092,+,,,NG665_RS07360,WP_252673064.1,406,DNA recombination protein RmuC
chromosome,NZ_CP099547.1,1650198,1651304,-,,,NG665_RS07365,WP_252674106.1,368,4-hydroxy-3-methylbut-2-enyl diphosphate reductase
chromosome,NZ_CP099547.1,1651522,1652775,+,,xseA,NG665_RS07370,WP_252673065.1,417,exodeoxyribonuclease VII large subunit
chromosome,NZ_CP099547.1,1652772,1653029,+,,,NG665_RS07375,WP_252673066.1,85,exodeoxyribonuclease VII small subunit
chromosome,NZ_CP099547.1,1653030,1653977,+,,,NG665_RS07380,WP_252673067.1,315,carbohydrate kinase
chromosome,NZ_CP099547.1,1654020,1654781,-,,,NG665_RS07385,WP_252674107.1,253,isoprenyl transferase
chromosome,NZ_CP099547.1,1655004,1655669,+,,,NG665_RS07390,WP_252673068.1,221,hemolysin III family protein
chromosome,NZ_CP099547.1,1655842,1656321,+,,greA,NG665_RS07395,WP_252673069.1,159,transcription elongation factor GreA
chromosome,NZ_CP099547.1,1656325,1657014,+,,msrA,NG665_RS07400,WP_252673070.1,229,peptide-methionine (S)-S-oxide reductase MsrA
chromosome,NZ_CP099547.1,1657069,1657503,+,,,NG665_RS07405,WP_252673071.1,144,FKBP-type peptidyl-prolyl cis-trans isomerase
chromosome,NZ_CP099547.1,1657709,1658518,-,,,NG665_RS07410,WP_252673072.1,269,Bax inhibitor-1/YccA family protein
chromosome,NZ_CP099547.1,1658812,1659753,+,,,NG665_RS07415,WP_252673073.1,313,ATP-binding cassette domain-containing protein
chromosome,NZ_CP099547.1,1659750,1660559,+,,,NG665_RS07420,WP_252673074.1,269,ABC transporter permease
chromosome,NZ_CP099547.1,1660910,1662190,+,,nhaA,NG665_RS07430,WP_252673075.1,426,Na+/H+ antiporter NhaA
chromosome,NZ_CP099547.1,1662240,1663196,-,,,NG665_RS07435,WP_252673076.1,318,Ppx/GppA family phosphatase
chromosome,NZ_CP099547.1,1663215,1663775,-,,,NG665_RS07440,WP_252673077.1,186,DUF501 domain-containing protein
chromosome,NZ_CP099547.1,1663772,1664485,-,,,NG665_RS07445,WP_252673078.1,237,septum formation initiator family protein
chromosome,NZ_CP099547.1,1664622,1665902,-,,eno,NG665_RS07450,WP_252673079.1,426,phosphopyruvate hydratase
chromosome,NZ_CP099547.1,1666132,1669647,-,,mfd,NG665_RS07455,WP_252673080.1,1171,transcription-repair coupling factor
chromosome,NZ_CP099547.1,1669729,1670313,-,,pth,NG665_RS07460,WP_252673081.1,194,aminoacyl-tRNA hydrolase
chromosome,NZ_CP099547.1,1670487,1671086,-,,,NG665_RS07465,WP_252673082.1,199,50S ribosomal protein L25/general stress protein Ctc
chromosome,NZ_CP099547.1,1671314,1672294,-,,,NG665_RS07470,WP_252673083.1,326,ribose-phosphate diphosphokinase
chromosome,NZ_CP099547.1,1672356,1673423,-,,,NG665_RS07475,WP_252673084.1,355,NTP transferase domain-containing protein
chromosome,NZ_CP099547.1,1673736,1674398,+,,,NG665_RS07485,WP_252673085.1,220,TetR/AcrR family transcriptional regulator
chromosome,NZ_CP099547.1,1674508,1675476,+,,,NG665_RS07490,WP_252673086.1,322,ATP-binding cassette domain-containing protein
chromosome,NZ_CP099547.1,1675478,1676701,+,,,NG665_RS07495,WP_252673087.1,407,ABC transporter permease
chromosome,NZ_CP099547.1,1676744,1677259,-,,,NG665_RS07500,WP_252673088.1,171,MarR family winged helix-turn-helix transcriptional regulator
chromosome,NZ_CP099547.1,1677377,1677676,-,,,NG665_RS07505,WP_252673089.1,99,hypothetical protein
chromosome,NZ_CP099547.1,1677792,1679630,-,,,NG665_RS07510,WP_252673090.1,612,ABC-F family ATP-binding cassette domain-containing protein
chromosome,NZ_CP099547.1,1679748,1680704,-,,ispE,NG665_RS07515,WP_252673091.1,318,4-(cytidine 5\\'-diphospho)-2-C-methyl-D-erythritol kinase
chromosome,NZ_CP099547.1,1680881,1681366,-,,,NG665_RS07520,WP_252673092.1,161,PTS glucose transporter subunit IIA
chromosome,NZ_CP099547.1,1681366,1682961,-,,nagE,NG665_RS07525,WP_252673093.1,531,N-acetylglucosamine-specific PTS transporter subunit IIBC
chromosome,NZ_CP099547.1,1683006,1683845,-,,,NG665_RS07530,WP_252673094.1,279,PRD domain-containing protein
chromosome,NZ_CP099547.1,1683973,1684869,-,,rsmA,NG665_RS07535,WP_252673095.1,298,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
chromosome,NZ_CP099547.1,1684938,1686137,-,,,NG665_RS07540,WP_252673096.1,399,G5 domain-containing protein
chromosome,NZ_CP099547.1,1686254,1687216,-,,,NG665_RS07545,WP_252673097.1,320,TatD family hydrolase
chromosome,NZ_CP099547.1,1687228,1689033,-,,metG,NG665_RS07550,WP_252673098.1,601,methionine--tRNA ligase
chromosome,NZ_CP099547.1,1689144,1690178,+,,,NG665_RS07555,WP_252673099.1,344,isochorismatase family protein
chromosome,NZ_CP099547.1,1690347,1692689,-,,,NG665_RS07560,WP_252673100.1,780,MMPL family transporter
chromosome,NZ_CP099547.1,1692811,1693638,-,,rsmI,NG665_RS07565,WP_252673101.1,275,16S rRNA (cytidine(1402)-2\\'-O)-methyltransferase
chromosome,NZ_CP099547.1,1693821,1694171,+,,,NG665_RS07570,WP_252673102.1,116,DsrE family protein
chromosome,NZ_CP099547.1,1694240,1695166,+,,,NG665_RS07575,WP_252673103.1,308,ABC transporter ATP-binding protein
chromosome,NZ_CP099547.1,1695169,1695924,+,,,NG665_RS07580,WP_252673104.1,251,hypothetical protein
chromosome,NZ_CP099547.1,1695952,1697022,+,,,NG665_RS07585,WP_252673105.1,356,sensor histidine kinase
chromosome,NZ_CP099547.1,1697058,1697663,+,,,NG665_RS07590,WP_252673106.1,201,response regulator transcription factor
chromosome,NZ_CP099547.1,1697881,1699791,+,,,NG665_RS07595,WP_252673107.1,636,Rib/alpha-like domain-containing protein
chromosome,NZ_CP099547.1,1699957,1700334,+,,,NG665_RS07600,WP_252673108.1,125,DUF2314 domain-containing protein
chromosome,NZ_CP099547.1,1700358,1700825,-,,,NG665_RS07605,WP_252673109.1,155,hypothetical protein
chromosome,NZ_CP099547.1,1700828,1701790,-,,,NG665_RS07610,WP_252673110.1,320,hypothetical protein
chromosome,NZ_CP099547.1,1701895,1703106,-,,,NG665_RS07615,WP_252673111.1,403,molybdopterin molybdotransferase MoeA
chromosome,NZ_CP099547.1,1703198,1703812,+,,,NG665_RS07620,WP_252673112.1,204,5-formyltetrahydrofolate cyclo-ligase
