#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_193327474.1	644284.Arch_0942	5.64e-66	218.0	2D1T0@1|root,32TBA@2|Bacteria,2I8E5@201174|Actinobacteria,4D4IB@85005|Actinomycetales	201174|Actinobacteria	S	Copper transport outer membrane protein, MctB	mctB	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0008150,GO:0009279,GO:0015267,GO:0015288,GO:0016020,GO:0016021,GO:0019867,GO:0022803,GO:0022829,GO:0022857,GO:0030312,GO:0030313,GO:0031224,GO:0031975,GO:0032991,GO:0044425,GO:0044462,GO:0044464,GO:0046930,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098796	-	-	-	-	-	-	-	-	-	-	MctB
WP_193327475.1	644284.Arch_0941	3.81e-48	167.0	COG0472@1|root,COG0472@2|Bacteria,2HS8K@201174|Actinobacteria,4D3YH@85005|Actinomycetales	201174|Actinobacteria	M	First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193327476.1	644284.Arch_0940	1.41e-131	399.0	COG0728@1|root,COG0728@2|Bacteria,2GKWW@201174|Actinobacteria,4D3C8@85005|Actinomycetales	201174|Actinobacteria	L	integral membrane protein MviN	-	-	-	ko:K03980	-	-	-	-	ko00000,ko01011,ko02000	2.A.66.4	-	-	MVIN
WP_193327477.1	644284.Arch_0939	6.6e-60	193.0	COG0494@1|root,COG0494@2|Bacteria,2GNW6@201174|Actinobacteria,4D313@85005|Actinomycetales	201174|Actinobacteria	L	Hydrolase, NUDIX family	nudF	-	3.6.1.13	ko:K01515	ko00230,map00230	-	R01054	RC00002	ko00000,ko00001,ko01000	-	-	-	NUDIX
WP_193327478.1	644284.Arch_0938	3.3e-107	316.0	COG2345@1|root,COG2345@2|Bacteria,2GN8W@201174|Actinobacteria,4D3FJ@85005|Actinomycetales	201174|Actinobacteria	K	Transcriptional regulator	sufR	-	-	-	-	-	-	-	-	-	-	-	HTH_11,HTH_20,HTH_24,HTH_5,MarR_2
WP_193327479.1	1219585.HMPREF1631_01225	7.31e-307	841.0	COG0719@1|root,COG0719@2|Bacteria,2GKCZ@201174|Actinobacteria,4D3Q5@85005|Actinomycetales	201174|Actinobacteria	O	assembly protein SufB	sufB	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016788,GO:0034641,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0090305,GO:1901360	-	ko:K09014	-	-	-	-	ko00000	-	-	-	UPF0051
WP_193327480.1	644284.Arch_0936	4.57e-165	473.0	COG0719@1|root,COG0719@2|Bacteria,2GJNV@201174|Actinobacteria,4D3EY@85005|Actinomycetales	201174|Actinobacteria	O	FeS assembly protein SufD	sufD	GO:0008150,GO:0009605,GO:0009607,GO:0040007,GO:0043207,GO:0044403,GO:0044419,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0075136	-	ko:K09015	-	-	-	-	ko00000	-	-	-	UPF0051
WP_193327481.1	644284.Arch_0935	5.62e-36	125.0	COG2146@1|root,COG2146@2|Bacteria,2IQK7@201174|Actinobacteria,4D66Y@85005|Actinomycetales	201174|Actinobacteria	P	Rieske 2Fe-2S domain	hcaC	-	-	ko:K05710	ko00360,ko01120,ko01220,map00360,map01120,map01220	M00545	R06782,R06783	RC00098	br01602,ko00000,ko00001,ko00002	-	-	-	Rieske
WP_193327482.1	644284.Arch_0934	6.13e-142	404.0	COG0396@1|root,COG0396@2|Bacteria,2GKB7@201174|Actinobacteria,4D3AI@85005|Actinomycetales	201174|Actinobacteria	O	FeS assembly ATPase SufC	sufC	-	-	ko:K09013	-	-	-	-	ko00000,ko02000	-	-	-	ABC_tran
WP_193327483.1	1227261.HMPREF0043_01604	4.2e-196	557.0	COG0520@1|root,COG0520@2|Bacteria,2GIVK@201174|Actinobacteria,4D3SB@85005|Actinomycetales	201174|Actinobacteria	E	Catalyzes the removal of elemental sulfur and selenium atoms from L-cysteine, L-cystine, L-selenocysteine, and L- selenocystine to produce L-alanine	sufS	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	2.8.1.7,4.4.1.16	ko:K11717	ko00450,ko01100,map00450,map01100	-	R03599,R11528	RC00961,RC01789,RC02313	ko00000,ko00001,ko01000	-	-	-	Aminotran_5
WP_193327484.1	644284.Arch_0932	3.78e-71	217.0	COG0822@1|root,COG0822@2|Bacteria,2IHY9@201174|Actinobacteria,4D5I4@85005|Actinomycetales	201174|Actinobacteria	C	SUF system FeS assembly protein	iscU	-	-	ko:K04488	-	-	-	-	ko00000	-	-	-	NifU_N
WP_193327485.1	1043493.BBLU01000012_gene324	7.41e-59	183.0	COG2151@1|root,COG2151@2|Bacteria,2IKUH@201174|Actinobacteria	201174|Actinobacteria	J	metal-sulfur cluster biosynthetic enzyme	yitW	-	-	-	-	-	-	-	-	-	-	-	FeS_assembly_P
WP_193327486.1	644284.Arch_0930	3.67e-129	376.0	COG2321@1|root,COG2321@2|Bacteria,2H3UT@201174|Actinobacteria,4D3PU@85005|Actinomycetales	201174|Actinobacteria	S	neutral zinc metallopeptidase	ypfJ	GO:0005575,GO:0005576	-	ko:K07054	-	-	-	-	ko00000	-	-	-	Zn_peptidase
WP_193327487.1	644284.Arch_0929	6.27e-282	783.0	COG0488@1|root,COG0488@2|Bacteria,2GKQ4@201174|Actinobacteria,4D38H@85005|Actinomycetales	201174|Actinobacteria	S	ABC transporter	ybiT	-	-	ko:K06158	-	-	-	-	ko00000,ko03012	-	-	-	ABC_tran,ABC_tran_Xtn,DLIC
WP_193327488.1	1105029.HMPREF1137_0041	3.02e-29	112.0	COG2062@1|root,COG2062@2|Bacteria,2H17W@201174|Actinobacteria,4D5JT@85005|Actinomycetales	201174|Actinobacteria	T	phosphohistidine phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	His_Phos_1
WP_193327489.1	644284.Arch_0928	1.93e-259	716.0	COG0448@1|root,COG0448@2|Bacteria,2I2EF@201174|Actinobacteria,4D3X6@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the synthesis of ADP-glucose, a sugar donor used in elongation reactions on alpha-glucans	glgC	-	2.7.7.27	ko:K00975	ko00500,ko00520,ko01100,ko01110,ko02026,map00500,map00520,map01100,map01110,map02026	M00565	R00948	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
WP_193327490.1	1120933.ATUY01000008_gene1475	4.92e-228	635.0	COG0297@1|root,COG0297@2|Bacteria,2I2EE@201174|Actinobacteria,4D40C@85005|Actinomycetales	201174|Actinobacteria	G	Glycogen synthase, Corynebacterium family	glgA	GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0006073,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009250,GO:0009987,GO:0016051,GO:0016740,GO:0016757,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0071704,GO:1901576	2.4.1.342	ko:K16148	ko00500,ko01100,map00500,map01100	-	R02421,R11530	RC00005,RC00049,RC02748	ko00000,ko00001,ko01000,ko01003	-	GT4	-	Glyco_transf_4,Glycos_transf_1
WP_193327491.1	1227261.HMPREF0043_01616	3.15e-117	343.0	COG1119@1|root,COG1119@2|Bacteria,2GIXX@201174|Actinobacteria,4D33T@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter, ATP-binding protein	-	-	3.6.3.34	ko:K02013	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14	-	-	ABC_tran
WP_193327492.1	644284.Arch_0925	5.76e-39	135.0	COG1585@1|root,COG1585@2|Bacteria,2IHZU@201174|Actinobacteria,4D5JE@85005|Actinomycetales	201174|Actinobacteria	OU	Nodulation efficiency protein D	nfeD	-	-	-	-	-	-	-	-	-	-	-	NfeD
WP_193327493.1	644284.Arch_0924	5.16e-165	472.0	COG0330@1|root,COG0330@2|Bacteria,2GJ1U@201174|Actinobacteria,4D37J@85005|Actinomycetales	201174|Actinobacteria	O	SPFH Band 7 PHB domain protein	hflK	GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0016020,GO:0030312,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Band_7
WP_193327494.1	313589.JNB_03180	1.94e-111	329.0	COG0566@1|root,COG0566@2|Bacteria,2GJ12@201174|Actinobacteria,4FF53@85021|Intrasporangiaceae	201174|Actinobacteria	J	RRNA methyltransferase	spoU2	-	-	-	-	-	-	-	-	-	-	-	SpoU_methylase
WP_193327496.1	644284.Arch_0921	2.35e-94	276.0	COG0219@1|root,COG0219@2|Bacteria,2IHN9@201174|Actinobacteria,4D4GN@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. TrmL subfamily	spoU	-	2.1.1.207	ko:K03216	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	SpoU_methylase
WP_193327497.1	471853.Bcav_2290	1.16e-71	221.0	COG1881@1|root,COG1881@2|Bacteria,2GMIG@201174|Actinobacteria	201174|Actinobacteria	S	Phospholipid-binding protein	-	-	-	ko:K06910	-	-	-	-	ko00000	-	-	-	PBP
WP_193327498.1	749927.AMED_7452	6.28e-21	94.7	COG4544@1|root,COG4544@2|Bacteria,2IIXE@201174|Actinobacteria,4E9QW@85010|Pseudonocardiales	201174|Actinobacteria	S	Component of the SOS system and an inhibitor of cell division. Accumulation of SulA causes rapid cessation of cell division and the appearance of long, non-septate filaments. In the presence of GTP, binds a polymerization-competent form of FtsZ in a 1 1 ratio, thus inhibiting FtsZ polymerization and therefore preventing it from participating in the assembly of the Z ring. This mechanism prevents the premature segregation of damaged DNA to daughter cells during cell division	-	GO:0006139,GO:0006259,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:1901360	-	-	-	-	-	-	-	-	-	-	-
WP_193327500.1	649743.HMPREF0972_01034	0.0	1352.0	COG0587@1|root,COG0587@2|Bacteria,2GJ1P@201174|Actinobacteria,4D3SP@85005|Actinomycetales	201174|Actinobacteria	L	DNA polymerase involved in damage-induced mutagenesis and translesion synthesis (TLS). It is not the major replicative DNA polymerase	dnaE2	GO:0000731,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006301,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0018130,GO:0019438,GO:0019985,GO:0030312,GO:0031668,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0042221,GO:0042276,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0046483,GO:0046677,GO:0050896,GO:0051716,GO:0071496,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:1901360,GO:1901362,GO:1901576	2.7.7.7	ko:K14162	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_pol3_alpha,HHH_6,PHP,tRNA_anti-codon
WP_193327501.1	644284.Arch_0919	3.19e-40	139.0	2DG2Q@1|root,2ZU7I@2|Bacteria,2GV28@201174|Actinobacteria,4D6F1@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193327503.1	649743.HMPREF0972_01348	1.07e-83	259.0	COG0169@1|root,COG0169@2|Bacteria,2GPQQ@201174|Actinobacteria,4D47B@85005|Actinomycetales	201174|Actinobacteria	E	shikimate dehydrogenase	aroE	-	1.1.1.25	ko:K00014	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000	-	-	-	Shikimate_DH,Shikimate_dh_N
WP_193327504.1	1284680.HMPREF1627_03460	2.63e-49	169.0	COG0518@1|root,COG0518@2|Bacteria,2GKS1@201174|Actinobacteria,4D4Y3@85005|Actinomycetales	201174|Actinobacteria	F	Glutamine amidotransferase class-I	-	-	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase
WP_193327505.1	883066.HMPREF9233_01641	6.18e-188	534.0	COG2170@1|root,COG2170@2|Bacteria,2GKAA@201174|Actinobacteria,4D3V8@85005|Actinomycetales	201174|Actinobacteria	H	ATP-dependent carboxylate-amine ligase which exhibits weak glutamate--cysteine ligase activity	ybdK	-	-	ko:K06048	-	-	-	-	ko00000,ko01000	-	-	-	GCS2
WP_193327506.1	1454010.JEOE01000001_gene811	2.78e-161	469.0	COG0624@1|root,COG0624@2|Bacteria,2GKKW@201174|Actinobacteria,4F0XZ@85016|Cellulomonadaceae	201174|Actinobacteria	E	Peptidase family M28	-	-	-	-	-	-	-	-	-	-	-	-	M20_dimer,Peptidase_M20,Peptidase_M28
WP_193327507.1	883067.HMPREF9237_01112	2.57e-15	73.9	2ECBY@1|root,336AB@2|Bacteria,2ITFP@201174|Actinobacteria,4D66Q@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193327508.1	644284.Arch_0910	4.49e-126	369.0	COG0667@1|root,COG0667@2|Bacteria,2GMNA@201174|Actinobacteria,4D436@85005|Actinomycetales	201174|Actinobacteria	C	Oxidoreductase, aldo keto reductase family protein	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
WP_193327509.1	644284.Arch_0909	4.88e-145	415.0	COG1968@1|root,COG1968@2|Bacteria,2GJVG@201174|Actinobacteria,4D43U@85005|Actinomycetales	201174|Actinobacteria	V	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin	uppP	-	3.6.1.27	ko:K06153	ko00550,map00550	-	R05627	RC00002	ko00000,ko00001,ko01000,ko01011	-	-	-	BacA
WP_193327510.1	644284.Arch_0908	8.28e-59	191.0	COG0637@1|root,COG0637@2|Bacteria,2GJNG@201174|Actinobacteria,4D575@85005|Actinomycetales	201174|Actinobacteria	S	HAD hydrolase, family IA, variant 3	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
WP_193327511.1	649743.HMPREF0972_01052	7.07e-131	380.0	COG2887@1|root,COG2887@2|Bacteria,2GJC5@201174|Actinobacteria,4D319@85005|Actinomycetales	201174|Actinobacteria	L	RecB family exonuclease	recB	-	-	ko:K07465	-	-	-	-	ko00000	-	-	-	PDDEXK_1
WP_193327512.1	644284.Arch_0906	2.5e-177	504.0	COG2519@1|root,COG2519@2|Bacteria,2GJPD@201174|Actinobacteria,4D3GZ@85005|Actinomycetales	201174|Actinobacteria	J	Catalyzes the S-adenosyl-L-methionine-dependent formation of N(1)-methyladenine at position 58 (m1A58) in tRNA	trmI	GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016426,GO:0016429,GO:0016740,GO:0016741,GO:0030488,GO:0031515,GO:0032259,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0034708,GO:0043170,GO:0043412,GO:0043414,GO:0043527,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1902494,GO:1990234	2.1.1.219,2.1.1.220	ko:K07442	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	GCD14,GCD14_N
WP_193327513.1	649743.HMPREF0972_01054	3.9e-233	661.0	COG1222@1|root,COG1222@2|Bacteria,2GMR1@201174|Actinobacteria,4D3BQ@85005|Actinomycetales	201174|Actinobacteria	O	AAA ATPase forming ring-shaped complexes	arc	GO:0000302,GO:0000502,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010035,GO:0010498,GO:0010499,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0019941,GO:0022623,GO:0022624,GO:0030163,GO:0030312,GO:0032991,GO:0033554,GO:0034599,GO:0034614,GO:0035690,GO:0042221,GO:0042493,GO:0042802,GO:0043170,GO:0043335,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044424,GO:0044464,GO:0044877,GO:0050896,GO:0051409,GO:0051603,GO:0051704,GO:0051716,GO:0070628,GO:0070887,GO:0071241,GO:0071704,GO:0071731,GO:0071732,GO:0071944,GO:0097366,GO:0140030,GO:0140035,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170,GO:1902494,GO:1905368,GO:1905369	-	ko:K13527	ko03050,map03050	M00342	-	-	ko00000,ko00001,ko00002,ko03051	-	-	-	AAA,Prot_ATP_ID_OB
WP_193327514.1	1120933.ATUY01000008_gene1450	4.41e-248	696.0	COG4122@1|root,COG4122@2|Bacteria,2GJGI@201174|Actinobacteria,4D3PN@85005|Actinomycetales	201174|Actinobacteria	S	proteasome accessory factor PafA2	dop	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0006464,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016787,GO:0016810,GO:0016811,GO:0017076,GO:0018193,GO:0018205,GO:0019538,GO:0019941,GO:0030163,GO:0030554,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0051603,GO:0070490,GO:0070647,GO:0071704,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	3.5.1.119	ko:K20814	-	-	-	-	ko00000,ko01000,ko03051	-	-	-	Pup_ligase
WP_193327515.1	1120933.ATUY01000008_gene1449	5.07e-17	73.9	2E9C2@1|root,31CVJ@2|Bacteria,2HMDZ@201174|Actinobacteria,4D6US@85005|Actinomycetales	201174|Actinobacteria	S	Protein modifier that is covalently attached to lysine residues of substrate proteins, thereby targeting them for proteasomal degradation. The tagging system is termed pupylation	-	-	-	-	-	-	-	-	-	-	-	-	Pup
WP_193327517.1	1227261.HMPREF0043_00303	7.08e-40	142.0	COG0572@1|root,COG0572@2|Bacteria,2GTAB@201174|Actinobacteria,4D664@85005|Actinomycetales	201174|Actinobacteria	F	uridine kinase	pabB	-	-	-	-	-	-	-	-	-	-	-	-
WP_193327518.1	553207.HMPREF0299_6773	1.83e-127	368.0	COG0107@1|root,COG0107@2|Bacteria,2GIRP@201174|Actinobacteria,22JQJ@1653|Corynebacteriaceae	201174|Actinobacteria	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit	hisF	GO:0000107,GO:0003674,GO:0003824,GO:0008150,GO:0016740,GO:0016757,GO:0016763,GO:0040007	4.1.3.27	ko:K01657,ko:K02500	ko00340,ko00400,ko00405,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00340,map00400,map00405,map01100,map01110,map01130,map01230,map02024,map02025	M00023,M00026	R00985,R00986,R04558	RC00010,RC01190,RC01943,RC02148,RC02414	ko00000,ko00001,ko00002,ko01000	-	-	-	His_biosynth
WP_193327519.1	762211.BSTEL_0121	4.32e-48	158.0	COG0139@1|root,COG0139@2|Bacteria,2IKKU@201174|Actinobacteria,4D0WW@85004|Bifidobacteriales	201174|Actinobacteria	E	Catalyzes the hydrolysis of the adenine ring of phosphoribosyl-AMP	hisI	GO:0008150,GO:0040007	3.5.4.19,3.6.1.31	ko:K01496,ko:K11755	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04035,R04037	RC00002,RC01055	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv1606	PRA-CH
WP_193327520.1	649743.HMPREF0972_01060	1.77e-121	355.0	COG0134@1|root,COG0134@2|Bacteria,2GIVV@201174|Actinobacteria,4D348@85005|Actinomycetales	201174|Actinobacteria	E	Indole-3-glycerol phosphate synthase	trpC	GO:0000162,GO:0000287,GO:0003674,GO:0003824,GO:0004425,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016020,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0030312,GO:0034641,GO:0040007,GO:0042401,GO:0042430,GO:0042435,GO:0043167,GO:0043169,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046219,GO:0046391,GO:0046394,GO:0046483,GO:0046872,GO:0071704,GO:0071944,GO:1901135,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.1.1.48	ko:K01609	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R03508	RC00944	ko00000,ko00001,ko00002,ko01000	-	-	-	IGPS
WP_193327521.1	649743.HMPREF0972_01061	8.14e-205	577.0	COG0133@1|root,COG0133@2|Bacteria,2GM7Z@201174|Actinobacteria,4D3EX@85005|Actinomycetales	201174|Actinobacteria	E	The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine	trpB	GO:0000162,GO:0003674,GO:0003824,GO:0004834,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0040007,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.2.1.20	ko:K01696	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	IGPS,PALP
WP_193327522.1	1123065.ATWL01000001_gene455	1.07e-64	208.0	COG0159@1|root,COG0159@2|Bacteria,2GN6T@201174|Actinobacteria	201174|Actinobacteria	E	The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate	trpA	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	4.2.1.20	ko:K01695	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	Trp_syntA
WP_193327523.1	644284.Arch_0900	4.32e-120	353.0	COG0682@1|root,COG0682@2|Bacteria,2GKSS@201174|Actinobacteria,4D3D1@85005|Actinomycetales	201174|Actinobacteria	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins	lgt	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0040007,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	LGT
