#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_204425636.1	644284.Arch_0861	7.02e-137	392.0	COG0600@1|root,COG0600@2|Bacteria,2GKKZ@201174|Actinobacteria,4D3UT@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter permease	-	-	-	ko:K02050	-	M00188	-	-	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	-	BPD_transp_1
WP_204425638.1	644284.Arch_0862	9.36e-168	477.0	COG0715@1|root,COG0715@2|Bacteria,2IJI1@201174|Actinobacteria,4D4DH@85005|Actinomycetales	201174|Actinobacteria	P	NMT1 THI5-like protein	-	-	-	ko:K02051	-	M00188	-	-	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	-	NMT1
WP_204425639.1	644284.Arch_0864	6.52e-118	348.0	COG2378@1|root,COG2378@2|Bacteria	2|Bacteria	K	regulation of single-species biofilm formation	-	-	-	ko:K13572	-	-	-	-	ko00000,ko03051	-	-	-	WYL
WP_204425641.1	644284.Arch_0865	4.7e-99	300.0	COG2378@1|root,COG2378@2|Bacteria,2GVZF@201174|Actinobacteria	201174|Actinobacteria	K	WYL domain	-	-	-	ko:K13573	-	-	-	-	ko00000,ko03051	-	-	-	WYL
WP_204425643.1	644284.Arch_0867	2.61e-181	524.0	COG0815@1|root,COG0815@2|Bacteria,2GJ9F@201174|Actinobacteria,4D3WW@85005|Actinomycetales	201174|Actinobacteria	M	Transfers the fatty acyl group on membrane lipoproteins	lnt	-	-	ko:K03820	-	-	-	-	ko00000,ko01000	-	GT2	-	CN_hydrolase
WP_204425645.1	644284.Arch_0868	5.47e-72	217.0	2CNY9@1|root,31DSU@2|Bacteria,2I80U@201174|Actinobacteria,4D8CA@85005|Actinomycetales	201174|Actinobacteria	K	Binds to RNA polymerase (RNAP), stimulating transcription from principal, but not alternative sigma factor promoters	rbpA	GO:0001098,GO:0001108,GO:0003674,GO:0005488,GO:0005515,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	RbpA
WP_204425647.1	644284.Arch_0870	2e-126	365.0	COG0789@1|root,COG0789@2|Bacteria,2HBV6@201174|Actinobacteria,4D34W@85005|Actinomycetales	201174|Actinobacteria	K	MerR family transcriptional regulator	merR1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	-	-	-	-	-	-	-	-	-	-	MerR,MerR_1
WP_204425649.1	644284.Arch_0871	1.66e-77	233.0	COG1716@1|root,COG1716@2|Bacteria,2GK99@201174|Actinobacteria,4D5RM@85005|Actinomycetales	201174|Actinobacteria	T	FHA domain protein	garA	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0006109,GO:0006110,GO:0006140,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010563,GO:0010675,GO:0010677,GO:0016020,GO:0016310,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0030312,GO:0030808,GO:0030809,GO:0030811,GO:0030812,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031329,GO:0031330,GO:0036211,GO:0042325,GO:0042326,GO:0042802,GO:0043170,GO:0043412,GO:0043457,GO:0043467,GO:0043470,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0045820,GO:0045912,GO:0045934,GO:0045936,GO:0045980,GO:0046777,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051193,GO:0051195,GO:0051196,GO:0051198,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1900371,GO:1900372,GO:1900542,GO:1900543,GO:1901564,GO:1903578,GO:1903579,GO:2001169,GO:2001170	-	-	-	-	-	-	-	-	-	-	FHA,Yop-YscD_cpl
WP_204425651.1	644284.Arch_0872	0.0	1306.0	COG0308@1|root,COG0308@2|Bacteria,2GJJ4@201174|Actinobacteria,4D4WI@85005|Actinomycetales	201174|Actinobacteria	E	aminopeptidase	pepN_1	-	3.4.11.2	ko:K01256,ko:K08776	ko00480,ko01100,map00480,map01100	-	R00899,R04951	RC00096,RC00141	ko00000,ko00001,ko01000,ko01002	-	-	-	ERAP1_C,Peptidase_M1
WP_204425655.1	644284.Arch_0874	8.42e-129	370.0	COG0283@1|root,COG0283@2|Bacteria	2|Bacteria	F	belongs to the cytidylate kinase family. Type 1 subfamily	cmk	GO:0003674,GO:0003824,GO:0004127,GO:0004592,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006573,GO:0006575,GO:0006725,GO:0006732,GO:0006753,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009117,GO:0009123,GO:0009165,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0034654,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046939,GO:0046940,GO:0050145,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.7.4.25	ko:K00945,ko:K03977	ko00240,ko01100,map00240,map01100	M00052	R00158,R00512,R01665	RC00002	ko00000,ko00001,ko00002,ko01000,ko03009	-	-	-	Cytidylate_kin,KH_dom-like,MMR_HSR1
WP_204425657.1	644284.Arch_0875	2.55e-167	469.0	COG1187@1|root,COG1187@2|Bacteria,2GJ4N@201174|Actinobacteria,4D4C0@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the pseudouridine synthase RsuA family	rluB	GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	5.4.99.19,5.4.99.22	ko:K06178,ko:K06183	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_204425659.1	644284.Arch_0876	2.1e-91	271.0	COG1386@1|root,COG1386@2|Bacteria,2GISY@201174|Actinobacteria,4D5DC@85005|Actinomycetales	201174|Actinobacteria	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	scpB	-	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
WP_204425661.1	644284.Arch_0877	9.96e-122	355.0	COG1354@1|root,COG1354@2|Bacteria,2GN1U@201174|Actinobacteria,4D38Y@85005|Actinomycetales	201174|Actinobacteria	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves	scpA	-	-	ko:K05896	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpA
WP_204425663.1	644284.Arch_0878	1.86e-183	512.0	COG1192@1|root,COG1192@2|Bacteria,2GJX3@201174|Actinobacteria,4D3TD@85005|Actinomycetales	201174|Actinobacteria	D	CobQ CobB MinD ParA nucleotide binding domain protein	soj	GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0008150,GO:0009295,GO:0016020,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0044424,GO:0044464,GO:0071944	-	ko:K03496	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	AAA_31
WP_204425665.1	644284.Arch_0005	0.0	1270.0	COG0187@1|root,COG0187@2|Bacteria,2GKGP@201174|Actinobacteria,4D3Q1@85005|Actinomycetales	201174|Actinobacteria	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006265,GO:0006725,GO:0006807,GO:0006996,GO:0007059,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0009295,GO:0009987,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017076,GO:0017111,GO:0030312,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034335,GO:0034641,GO:0035639,GO:0036094,GO:0040007,GO:0042623,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0046483,GO:0046872,GO:0051276,GO:0061505,GO:0071103,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:0097367,GO:0140097,GO:1901265,GO:1901360,GO:1901363	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
WP_204425668.1	644284.Arch_0049	1.37e-311	854.0	COG1012@1|root,COG1012@2|Bacteria,2GJI2@201174|Actinobacteria,4D3EE@85005|Actinomycetales	201174|Actinobacteria	C	methylmalonate-semialdehyde dehydrogenase	mmsA	GO:0000166,GO:0003674,GO:0003824,GO:0004029,GO:0004030,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005975,GO:0006066,GO:0006067,GO:0006069,GO:0006091,GO:0008150,GO:0008152,GO:0009055,GO:0009987,GO:0016491,GO:0016620,GO:0016903,GO:0016999,GO:0017144,GO:0022900,GO:0031974,GO:0034308,GO:0036094,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0070013,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901615	1.2.1.18,1.2.1.27	ko:K00140	ko00280,ko00410,ko00562,ko00640,ko01100,ko01200,map00280,map00410,map00562,map00640,map01100,map01200	M00013	R00705,R00706,R00922,R00935	RC00004,RC02723,RC02817	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
WP_204425669.1	644284.Arch_0060	1.02e-155	439.0	COG0584@1|root,COG0584@2|Bacteria,2GNM5@201174|Actinobacteria,4D3J7@85005|Actinomycetales	201174|Actinobacteria	C	glycerophosphodiester phosphodiesterase	glpQ	-	3.1.4.46	ko:K01126	ko00564,map00564	-	R01030,R01470	RC00017,RC00425	ko00000,ko00001,ko01000	-	-	-	GDPD
WP_204425678.1	644284.Arch_0260	1.18e-74	226.0	COG0853@1|root,COG0853@2|Bacteria,2IHTC@201174|Actinobacteria,4D5SI@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the pyruvoyl-dependent decarboxylation of aspartate to produce beta-alanine	panD	GO:0003674,GO:0003824,GO:0004068,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006522,GO:0006523,GO:0006575,GO:0006732,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009078,GO:0009079,GO:0009108,GO:0009110,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0019752,GO:0030312,GO:0032787,GO:0034641,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0051186,GO:0051188,GO:0071704,GO:0071944,GO:0072330,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.1.1.11	ko:K01579	ko00410,ko00770,ko01100,ko01110,map00410,map00770,map01100,map01110	M00119	R00489	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	Asp_decarbox
WP_204425680.1	644284.Arch_0285	3.73e-219	606.0	COG0447@1|root,COG0447@2|Bacteria,2GK5G@201174|Actinobacteria,4D39C@85005|Actinomycetales	201174|Actinobacteria	H	Belongs to the enoyl-CoA hydratase isomerase family. MenB subfamily	menB	-	4.1.3.36	ko:K01661	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R07263	RC01923	ko00000,ko00001,ko00002,ko01000	-	-	-	ECH_1
WP_204425682.1	644284.Arch_0304	0.0	1058.0	COG1009@1|root,COG1009@2|Bacteria,2GIT4@201174|Actinobacteria,4D37V@85005|Actinomycetales	201174|Actinobacteria	CP	NADH-quinone oxidoreductase subunit L	nuoL	-	1.6.5.3	ko:K00341	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	Proton_antipo_M,Proton_antipo_N
WP_204425690.1	644284.Arch_0354	3.08e-273	763.0	COG1158@1|root,COG1158@2|Bacteria,2GIWY@201174|Actinobacteria,4D3TH@85005|Actinomycetales	201174|Actinobacteria	K	Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template	rho	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006351,GO:0006353,GO:0006360,GO:0006363,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0018130,GO:0019438,GO:0030312,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576	-	ko:K03628	ko03018,map03018	-	-	-	ko00000,ko00001,ko03019,ko03021	-	-	-	ATP-synt_ab,Rho_N,Rho_RNA_bind
WP_204425692.1	644284.Arch_0358	2.16e-99	294.0	COG0009@1|root,COG0009@2|Bacteria,2GK2X@201174|Actinobacteria,4D3PC@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the SUA5 family	-	-	2.7.7.87	ko:K07566	-	-	R10463	RC00745	ko00000,ko01000,ko03009,ko03016	-	-	-	Sua5_yciO_yrdC
WP_204425696.1	644284.Arch_0385	0.0	1077.0	COG0366@1|root,COG0366@2|Bacteria,2GIV1@201174|Actinobacteria,4D33J@85005|Actinomycetales	201174|Actinobacteria	G	Alpha-amylase domain	treS	GO:0000023,GO:0000271,GO:0003674,GO:0003824,GO:0004553,GO:0004556,GO:0005488,GO:0005509,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0005984,GO:0005991,GO:0005992,GO:0006073,GO:0006091,GO:0006112,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009250,GO:0009311,GO:0009312,GO:0009987,GO:0015980,GO:0016020,GO:0016051,GO:0016160,GO:0016161,GO:0016787,GO:0016798,GO:0016853,GO:0016866,GO:0033692,GO:0034637,GO:0034645,GO:0043167,GO:0043169,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044424,GO:0044444,GO:0044464,GO:0046351,GO:0046872,GO:0047471,GO:0055114,GO:0071704,GO:0071944,GO:1901576	3.2.1.1,5.4.99.16	ko:K05343	ko00500,ko01100,map00500,map01100	-	R01557,R02108,R02112,R11262	RC01816	ko00000,ko00001,ko01000	-	GH13	iNJ661.Rv0126	Alpha-amylase,Malt_amylase_C
WP_204425705.1	644284.Arch_0477	2.24e-192	537.0	COG0031@1|root,COG0031@2|Bacteria,2GIXE@201174|Actinobacteria,4D3YF@85005|Actinomycetales	201174|Actinobacteria	E	Belongs to the cysteine synthase cystathionine beta- synthase family	cysK	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0004124,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006534,GO:0006535,GO:0006563,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0016829,GO:0016846,GO:0019344,GO:0019752,GO:0019842,GO:0030170,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0048037,GO:0050662,GO:0070279,GO:0071704,GO:0080146,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.5.1.47	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03601,R04859	RC00020,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP
WP_204425714.1	644284.Arch_0529	8.98e-112	326.0	COG2197@1|root,COG2197@2|Bacteria,2GN29@201174|Actinobacteria,4D7X3@85005|Actinomycetales	201174|Actinobacteria	K	Response regulator receiver domain	-	-	-	-	-	-	-	-	-	-	-	-	GerE,Response_reg
WP_204425716.1	644284.Arch_0542	1.33e-140	399.0	COG0740@1|root,COG0740@2|Bacteria,2GKNK@201174|Actinobacteria,4D3XN@85005|Actinomycetales	201174|Actinobacteria	OU	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins	clpP	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
WP_204425719.1	644284.Arch_0556	6.28e-91	271.0	COG1461@1|root,COG1461@2|Bacteria,2HEQ9@201174|Actinobacteria,4D4DX@85005|Actinomycetales	201174|Actinobacteria	G	Dihydroxyacetone kinase	dhaL	-	2.7.1.121	ko:K05879	ko00561,ko01100,map00561,map01100	-	R01012	RC00015,RC00017	ko00000,ko00001,ko01000	-	-	-	Dak2
WP_204425725.1	644284.Arch_0647	7.46e-66	202.0	COG1426@1|root,COG1426@2|Bacteria,2I2G5@201174|Actinobacteria,4D87F@85005|Actinomycetales	201174|Actinobacteria	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_31
WP_204425738.1	644284.Arch_0675	8.51e-224	628.0	COG0773@1|root,COG0773@2|Bacteria,2I2E7@201174|Actinobacteria,4D36J@85005|Actinomycetales	201174|Actinobacteria	M	Belongs to the MurCDEF family	murC	-	6.3.2.8	ko:K01924	ko00471,ko00550,ko01100,map00471,map00550,map01100	-	R03193	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase,Mur_ligase_C,Mur_ligase_M
WP_204425742.1	644284.Arch_0683	1.28e-182	511.0	COG0564@1|root,COG0564@2|Bacteria,2GIY1@201174|Actinobacteria,4D3EF@85005|Actinomycetales	201174|Actinobacteria	J	Responsible for synthesis of pseudouridine from uracil	rluD	GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	5.4.99.23	ko:K06180	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_204425749.1	644284.Arch_0763	0.0	1235.0	COG0187@1|root,COG0187@2|Bacteria,2GM1E@201174|Actinobacteria,4D32H@85005|Actinomycetales	201174|Actinobacteria	L	DNA topoisomerase (ATP-hydrolyzing)	gyrB2	-	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
WP_204425751.1	644284.Arch_0776	1.27e-141	401.0	COG0569@1|root,COG0569@2|Bacteria,2GK4N@201174|Actinobacteria,4D3PI@85005|Actinomycetales	201174|Actinobacteria	P	TrkA N-terminal domain protein	ceoB	-	-	ko:K03499	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkA_C,TrkA_N
WP_204425754.1	644284.Arch_0863	2.14e-184	521.0	COG3502@1|root,COG3502@2|Bacteria,2H2JJ@201174|Actinobacteria,4D3VM@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3866)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3866
WP_204425756.1	644284.Arch_0869	7.5e-106	307.0	COG0789@1|root,COG0789@2|Bacteria,2GM67@201174|Actinobacteria,4D3VD@85005|Actinomycetales	201174|Actinobacteria	K	Transcriptional regulator	merR2	-	-	-	-	-	-	-	-	-	-	-	MerR_1
WP_204425760.1	644284.Arch_0891	4.66e-213	591.0	COG0861@1|root,COG0861@2|Bacteria,2GIWU@201174|Actinobacteria,4D3SE@85005|Actinomycetales	201174|Actinobacteria	P	Integral membrane protein, TerC family	-	-	-	ko:K05794	-	-	-	-	ko00000	-	-	-	TerC
WP_204425765.1	644284.Arch_0339	4e-196	549.0	COG3832@1|root,COG3832@2|Bacteria,2GKYP@201174|Actinobacteria,4D7Z0@85005|Actinomycetales	201174|Actinobacteria	J	glyoxalase III activity	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_204425768.1	644284.Arch_0953	1.16e-79	240.0	COG1438@1|root,COG1438@2|Bacteria,2GKA5@201174|Actinobacteria,4D455@85005|Actinomycetales	201174|Actinobacteria	K	Regulates arginine biosynthesis genes	argR	GO:0000976,GO:0001067,GO:0001130,GO:0001216,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032991,GO:0032993,GO:0043565,GO:0044212,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141	-	ko:K03402	-	-	-	-	ko00000,ko03000	-	-	-	Arg_repressor,Arg_repressor_C
WP_204425770.1	644284.Arch_0999	8.35e-185	519.0	COG2017@1|root,COG2017@2|Bacteria,2GJ0H@201174|Actinobacteria,4D3XS@85005|Actinomycetales	201174|Actinobacteria	G	Aldose 1-epimerase	-	-	-	-	-	-	-	-	-	-	-	-	Aldose_epim
WP_204425772.1	644284.Arch_1020	1.32e-109	320.0	COG0461@1|root,COG0461@2|Bacteria	2|Bacteria	F	orotate phosphoribosyltransferase activity	pyrE	-	2.4.2.10,4.1.1.23	ko:K00762,ko:K01591,ko:K13421	ko00240,ko00983,ko01100,map00240,map00983,map01100	M00051	R00965,R01870,R08231	RC00063,RC00409,RC00611	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU15560	OMPdecase,Pribosyltran
WP_204425782.1	644284.Arch_1078	8.32e-133	378.0	COG2197@1|root,COG2197@2|Bacteria,2GK4B@201174|Actinobacteria,4D39I@85005|Actinomycetales	201174|Actinobacteria	K	response regulator	-	-	-	-	-	-	-	-	-	-	-	-	GerE,Response_reg
WP_204425792.1	1120933.ATUY01000006_gene1156	3.05e-152	431.0	COG1117@1|root,COG1117@2|Bacteria,2GJQ3@201174|Actinobacteria,4D3QI@85005|Actinomycetales	201174|Actinobacteria	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system	pstB	-	3.6.3.27	ko:K02036	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.7	-	-	ABC_tran
WP_204425796.1	644284.Arch_0215	8.66e-160	459.0	COG0226@1|root,COG0226@2|Bacteria,2GJXD@201174|Actinobacteria,4D3UD@85005|Actinomycetales	201174|Actinobacteria	P	Part of the ABC transporter complex PstSACB involved in phosphate import	pstS	-	-	ko:K02040	ko02010,ko02020,ko05152,map02010,map02020,map05152	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	PBP_like_2
WP_204425800.1	644284.Arch_1225	7.07e-19	79.0	2EG89@1|root,33A03@2|Bacteria,2GX3U@201174|Actinobacteria,4D6PD@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_204425802.1	644284.Arch_1242	6.98e-132	379.0	COG0805@1|root,COG0805@2|Bacteria,2GJK8@201174|Actinobacteria,4D532@85005|Actinomycetales	201174|Actinobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatB, TatC is part of a receptor directly interacting with Tat signal peptides	tatC	-	-	ko:K03118	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	TatC
