#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NZ_CP070228.1,1514289,1514585,-,,groES,JTE88_RS06785,WP_204423820.1,98,co-chaperone GroES
chromosome,NZ_CP070228.1,1514560,1514763,-,,,JTE88_RS06790,WP_204423822.1,67,hypothetical protein
chromosome,NZ_CP070228.1,1514778,1515971,+,,,JTE88_RS06795,WP_204423824.1,397,SAM-dependent methyltransferase
chromosome,NZ_CP070228.1,1516012,1517055,-,,tsaD,JTE88_RS06800,WP_204423826.1,347,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
chromosome,NZ_CP070228.1,1517182,1517925,-,,,JTE88_RS06805,WP_204423828.1,247,succinate dehydrogenase/fumarate reductase iron-sulfur subunit
chromosome,NZ_CP070228.1,1517922,1519892,-,,,JTE88_RS06810,WP_204423830.1,656,fumarate reductase/succinate dehydrogenase flavoprotein subunit
chromosome,NZ_CP070228.1,1519905,1520621,-,,,JTE88_RS06815,WP_204423832.1,238,succinate dehydrogenase cytochrome b subunit
chromosome,NZ_CP070228.1,1520798,1521310,-,,,JTE88_RS06820,WP_204423834.1,170,GNAT family N-acetyltransferase
chromosome,NZ_CP070228.1,1521320,1522030,-,,tsaB,JTE88_RS06825,WP_204423836.1,236,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB
chromosome,NZ_CP070228.1,1522027,1522947,-,,,JTE88_RS06830,WP_204423838.1,306,hypothetical protein
chromosome,NZ_CP070228.1,1522953,1523477,-,,tsaE,JTE88_RS06835,WP_204423840.1,174,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
chromosome,NZ_CP070228.1,1523518,1524642,-,,alr,JTE88_RS06840,WP_204423841.1,374,alanine racemase
chromosome,NZ_CP070228.1,1524647,1525486,-,,,JTE88_RS06845,WP_204423843.1,279,NAD(P)H-hydrate dehydratase
chromosome,NZ_CP070228.1,1525496,1527352,-,,glmS,JTE88_RS06850,WP_204423845.1,618,glutamine--fructose-6-phosphate transaminase (isomerizing)
chromosome,NZ_CP070228.1,1527541,1528482,+,,coaA,JTE88_RS06855,WP_204423847.1,313,type I pantothenate kinase
chromosome,NZ_CP070228.1,1528644,1529975,-,,glmM,JTE88_RS06860,WP_204423849.1,443,phosphoglucosamine mutase
chromosome,NZ_CP070228.1,1530212,1530697,-,,rpsI,JTE88_RS06865,WP_204423851.1,161,30S ribosomal protein S9
chromosome,NZ_CP070228.1,1530727,1531170,-,,rplM,JTE88_RS06870,WP_204423852.1,147,50S ribosomal protein L13
chromosome,NZ_CP070228.1,1531494,1532378,-,,truA,JTE88_RS06875,WP_204423854.1,294,tRNA pseudouridine(38-40) synthase TruA
chromosome,NZ_CP070228.1,1532377,1533174,+,,,JTE88_RS06880,WP_204423856.1,265,ROK family protein
chromosome,NZ_CP070228.1,1533871,1534875,-,,,JTE88_RS06890,WP_204423859.1,334,DNA-directed RNA polymerase subunit alpha
chromosome,NZ_CP070228.1,1535000,1535392,-,,rpsK,JTE88_RS06895,WP_204423861.1,130,30S ribosomal protein S11
chromosome,NZ_CP070228.1,1535445,1535813,-,,rpsM,JTE88_RS06900,WP_204423863.1,122,30S ribosomal protein S13
chromosome,NZ_CP070228.1,1535934,1536047,-,,rpmJ,JTE88_RS06905,WP_013170544.1,37,MULTISPECIES: 50S ribosomal protein L36
chromosome,NZ_CP070228.1,1536104,1536325,-,,infA,JTE88_RS06910,WP_013170545.1,73,MULTISPECIES: translation initiation factor IF-1
chromosome,NZ_CP070228.1,1536535,1537368,-,,map,JTE88_RS06915,WP_204423865.1,277,type I methionyl aminopeptidase
chromosome,NZ_CP070228.1,1537447,1538031,-,,,JTE88_RS06920,WP_204423867.1,194,adenylate kinase
chromosome,NZ_CP070228.1,1538028,1539314,-,,secY,JTE88_RS06925,WP_204425819.1,428,preprotein translocase subunit SecY
chromosome,NZ_CP070228.1,1539571,1540017,-,,rplO,JTE88_RS06930,WP_239519504.1,148,50S ribosomal protein L15
chromosome,NZ_CP070228.1,1540017,1540199,-,,rpmD,JTE88_RS06935,WP_013170563.1,60,MULTISPECIES: 50S ribosomal protein L30
chromosome,NZ_CP070228.1,1540196,1540903,-,,rpsE,JTE88_RS06940,WP_204423868.1,235,30S ribosomal protein S5
chromosome,NZ_CP070228.1,1540929,1541300,-,,rplR,JTE88_RS06945,WP_204425823.1,123,50S ribosomal protein L18
chromosome,NZ_CP070228.1,1541300,1541836,-,,rplF,JTE88_RS06950,WP_204423870.1,178,50S ribosomal protein L6
chromosome,NZ_CP070228.1,1541852,1542250,-,,rpsH,JTE88_RS06955,WP_204423872.1,132,MULTISPECIES: 30S ribosomal protein S8
chromosome,NZ_CP070228.1,1542306,1542491,-,,,JTE88_RS06960,WP_204423874.1,61,MULTISPECIES: type Z 30S ribosomal protein S14
chromosome,NZ_CP070228.1,1542497,1542994,-,,rplE,JTE88_RS06965,WP_239519593.1,165,50S ribosomal protein L5
chromosome,NZ_CP070228.1,1543051,1543395,-,,rplX,JTE88_RS06970,WP_204423876.1,114,50S ribosomal protein L24
chromosome,NZ_CP070228.1,1543399,1543767,-,,rplN,JTE88_RS06975,WP_013170571.1,122,MULTISPECIES: 50S ribosomal protein L14
chromosome,NZ_CP070228.1,1543859,1544143,-,,rpsQ,JTE88_RS06980,WP_204423878.1,94,30S ribosomal protein S17
chromosome,NZ_CP070228.1,1544152,1544370,-,,rpmC,JTE88_RS06985,WP_204425827.1,72,50S ribosomal protein L29
chromosome,NZ_CP070228.1,1544382,1544798,-,,rplP,JTE88_RS06990,WP_204423880.1,138,50S ribosomal protein L16
chromosome,NZ_CP070228.1,1544804,1545628,-,,rpsC,JTE88_RS06995,WP_204423882.1,274,30S ribosomal protein S3
chromosome,NZ_CP070228.1,1545631,1545990,-,,rplV,JTE88_RS07000,WP_204423883.1,119,50S ribosomal protein L22
chromosome,NZ_CP070228.1,1546017,1546298,-,,rpsS,JTE88_RS07005,WP_204423885.1,93,MULTISPECIES: 30S ribosomal protein S19
chromosome,NZ_CP070228.1,1546316,1547152,-,,rplB,JTE88_RS07010,WP_204423886.1,278,MULTISPECIES: 50S ribosomal protein L2
chromosome,NZ_CP070228.1,1547182,1547496,-,,rplW,JTE88_RS07015,WP_204423888.1,104,50S ribosomal protein L23
chromosome,NZ_CP070228.1,1547493,1548140,-,,rplD,JTE88_RS07020,WP_204423890.1,215,50S ribosomal protein L4
chromosome,NZ_CP070228.1,1548146,1548814,-,,rplC,JTE88_RS07025,WP_204423892.1,222,50S ribosomal protein L3
chromosome,NZ_CP070228.1,1548828,1549136,-,,rpsJ,JTE88_RS07030,WP_013170582.1,102,MULTISPECIES: 30S ribosomal protein S10
chromosome,NZ_CP070228.1,1549470,1550660,-,,tuf,JTE88_RS07035,WP_204423893.1,396,elongation factor Tu
chromosome,NZ_CP070228.1,1550785,1552905,-,,fusA,JTE88_RS07040,WP_204423895.1,706,elongation factor G
chromosome,NZ_CP070228.1,1552952,1553422,-,,rpsG,JTE88_RS07045,WP_204423896.1,156,30S ribosomal protein S7
chromosome,NZ_CP070228.1,1553422,1553796,-,,rpsL,JTE88_RS07050,WP_013170586.1,124,MULTISPECIES: 30S ribosomal protein S12
chromosome,NZ_CP070228.1,1554101,1555450,-,,,JTE88_RS07055,WP_204423898.1,449,PAS domain-containing protein
chromosome,NZ_CP070228.1,1555534,1559511,-,,rpoC,JTE88_RS07060,WP_204423899.1,1325,DNA-directed RNA polymerase subunit beta\\'
chromosome,NZ_CP070228.1,1559603,1563067,-,,,JTE88_RS07065,WP_204423901.1,1154,DNA-directed RNA polymerase subunit beta
chromosome,NZ_CP070228.1,1563549,1563935,-,,rplL,JTE88_RS07070,WP_204423903.1,128,50S ribosomal protein L7/L12
chromosome,NZ_CP070228.1,1564001,1564525,-,,rplJ,JTE88_RS07075,WP_204423904.1,174,50S ribosomal protein L10
chromosome,NZ_CP070228.1,1564775,1565395,-,,udk,JTE88_RS07080,WP_204423906.1,206,uridine kinase
chromosome,NZ_CP070228.1,1565725,1566429,-,,rplA,JTE88_RS07085,WP_204423908.1,234,50S ribosomal protein L1
chromosome,NZ_CP070228.1,1566531,1566965,-,,rplK,JTE88_RS07090,WP_204423909.1,144,50S ribosomal protein L11
chromosome,NZ_CP070228.1,1567087,1567914,-,,nusG,JTE88_RS07095,WP_204423911.1,275,transcription termination/antitermination protein NusG
chromosome,NZ_CP070228.1,1567948,1568193,-,,secE,JTE88_RS07100,WP_204423913.1,81,preprotein translocase subunit SecE
chromosome,NZ_CP070228.1,1568512,1569717,+,,,JTE88_RS07110,WP_204423915.1,401,pyridoxal phosphate-dependent aminotransferase
chromosome,NZ_CP070228.1,1569797,1570078,-,,,JTE88_RS07115,WP_204423916.1,93,hypothetical protein
chromosome,NZ_CP070228.1,1570492,1571805,-,,,JTE88_RS07120,WP_204423918.1,437,phosphotransferase
chromosome,NZ_CP070228.1,1571860,1572897,+,,,JTE88_RS07125,WP_204423920.1,345,adenosine deaminase
chromosome,NZ_CP070228.1,1572887,1573750,+,,,JTE88_RS07130,WP_204423921.1,287,alpha/beta hydrolase
chromosome,NZ_CP070228.1,1573747,1574427,+,,,JTE88_RS07135,WP_204423923.1,226,hypothetical protein
chromosome,NZ_CP070228.1,1574445,1575626,-,,,JTE88_RS07140,WP_204423925.1,393,UDP-N-acetylmuramate dehydrogenase
chromosome,NZ_CP070228.1,1576463,1576957,+,,,JTE88_RS07165,WP_204423928.1,164,YajQ family cyclic di-GMP-binding protein
chromosome,NZ_CP070228.1,1577142,1578527,-,,,JTE88_RS07170,WP_204423929.1,461,FAD-dependent oxidoreductase
chromosome,NZ_CP070228.1,1578751,1579230,+,,,JTE88_RS07175,WP_204423931.1,159,hypothetical protein
chromosome,NZ_CP070228.1,1579381,1580052,-,,raiA,JTE88_RS07180,WP_204423932.1,223,ribosome-associated translation inhibitor RaiA
chromosome,NZ_CP070228.1,1580310,1581068,-,,,JTE88_RS07185,WP_204423933.1,252,phosphoribosyltransferase family protein
chromosome,NZ_CP070228.1,1581020,1582696,-,,,JTE88_RS07190,WP_204423935.1,558,LpqB family beta-propeller domain-containing protein
chromosome,NZ_CP070228.1,1582693,1584327,-,,mtrB,JTE88_RS07195,WP_239519505.1,544,MtrAB system histidine kinase MtrB
chromosome,NZ_CP070228.1,1584333,1585007,-,,mtrA,JTE88_RS07200,WP_204423938.1,224,MtrAB system response regulator MtrA
chromosome,NZ_CP070228.1,1585059,1585508,-,,,JTE88_RS07205,WP_204423940.1,149,DUF3499 family protein
chromosome,NZ_CP070228.1,1585565,1585993,+,,,JTE88_RS07210,WP_204423942.1,142,metallopeptidase family protein
chromosome,NZ_CP070228.1,1586011,1587441,-,,,JTE88_RS07215,WP_204423944.1,476,DUF5719 family protein
chromosome,NZ_CP070228.1,1587438,1590359,-,,,JTE88_RS07220,WP_204423946.1,973,glycosyltransferase
chromosome,NZ_CP070228.1,1590383,1590667,-,,,JTE88_RS07225,WP_204425829.1,94,WhiB family transcriptional regulator
chromosome,NZ_CP070228.1,1590850,1591500,+,,,JTE88_RS07230,WP_204423947.1,216,TIGR03089 family protein
chromosome,NZ_CP070228.1,1591566,1592723,+,,,JTE88_RS07235,WP_204423949.1,385,LCP family protein
chromosome,NZ_CP070228.1,1592740,1594140,+,,,JTE88_RS09095,WP_239519506.1,466,LCP family protein
chromosome,NZ_CP070228.1,1594178,1595494,-,,,JTE88_RS07245,WP_204423951.1,438,HAMP domain-containing histidine kinase
chromosome,NZ_CP070228.1,1595557,1596237,-,,,JTE88_RS07250,WP_204423952.1,226,response regulator transcription factor
chromosome,NZ_CP070228.1,1596324,1597367,-,,,JTE88_RS07255,WP_239519507.1,347,adenylate/guanylate cyclase domain-containing protein
chromosome,NZ_CP070228.1,1597498,1599162,+,,,JTE88_RS07260,WP_204423954.1,554,DUF885 family protein
chromosome,NZ_CP070228.1,1599159,1599848,+,,,JTE88_RS07265,WP_239519508.1,229,Maf family nucleotide pyrophosphatase
chromosome,NZ_CP070228.1,1600000,1601331,-,,,JTE88_RS07270,WP_204423955.1,443,citrate synthase
chromosome,NZ_CP070228.1,1601494,1601817,-,,,JTE88_RS07275,WP_204423957.1,107,ferredoxin family protein
chromosome,NZ_CP070228.1,1601931,1603619,-,,,JTE88_RS07280,WP_204423959.1,562,VanW family protein
chromosome,NZ_CP070228.1,1603626,1604018,-,,,JTE88_RS07285,WP_204423961.1,130,hypothetical protein
chromosome,NZ_CP070228.1,1604026,1605951,-,,typA,JTE88_RS07290,WP_204423963.1,641,translational GTPase TypA
chromosome,NZ_CP070228.1,1606069,1606683,+,,,JTE88_RS07295,WP_204423965.1,204,PH domain-containing protein
chromosome,NZ_CP070228.1,1606710,1608440,-,,,JTE88_RS07300,WP_204423967.1,576,ABC transporter ATP-binding protein/permease
chromosome,NZ_CP070228.1,1608437,1610527,-,,,JTE88_RS07305,WP_204423969.1,696,ABC transporter ATP-binding protein/permease
chromosome,NZ_CP070228.1,1610575,1612266,-,,,JTE88_RS07310,WP_204423970.1,563,ABC transporter family substrate-binding protein
chromosome,NZ_CP070228.1,1612459,1614588,-,,,JTE88_RS07315,WP_204423972.1,709,ABC transporter ATP-binding protein
chromosome,NZ_CP070228.1,1614585,1615550,-,,,JTE88_RS07320,WP_204423974.1,321,ABC transporter permease
chromosome,NZ_CP070228.1,1615550,1616557,-,,,JTE88_RS07325,WP_204423975.1,335,ABC transporter permease
chromosome,NZ_CP070228.1,1616815,1617606,+,,lipB,JTE88_RS07330,WP_204423977.1,263,lipoyl(octanoyl) transferase LipB
chromosome,NZ_CP070228.1,1617585,1618631,+,,,JTE88_RS07335,WP_204423978.1,348,lipoyl synthase
chromosome,NZ_CP070228.1,1618703,1620250,-,,,JTE88_RS07340,WP_204423980.1,515,AMP-binding protein
chromosome,NZ_CP070228.1,1620247,1621539,-,,,JTE88_RS07345,WP_204423982.1,430,M18 family aminopeptidase
chromosome,NZ_CP070228.1,1621565,1622332,-,,,JTE88_RS07350,WP_204423983.1,255,alpha/beta fold hydrolase
chromosome,NZ_CP070228.1,1622452,1622904,-,,,JTE88_RS07355,WP_204423984.1,150,protein phosphatase
chromosome,NZ_CP070228.1,1623121,1625343,+,,,JTE88_RS07360,WP_204423986.1,740,NADP-dependent isocitrate dehydrogenase
chromosome,NZ_CP070228.1,1625453,1625977,+,,,JTE88_RS07365,WP_204423988.1,174,LppP/LprE family lipoprotein
chromosome,NZ_CP070228.1,1626113,1627069,-,,,JTE88_RS07370,WP_204423990.1,318,L-lactate dehydrogenase
chromosome,NZ_CP070228.1,1627226,1628008,+,,,JTE88_RS07375,WP_204423992.1,260,"2-oxo-hepta-3-ene-1,7-dioate hydratase"
chromosome,NZ_CP070228.1,1628018,1629280,+,,,JTE88_RS07380,WP_204423994.1,420,alpha/beta fold hydrolase
chromosome,NZ_CP070228.1,1629339,1629737,+,,,JTE88_RS07385,WP_204424001.1,132,DUF4870 domain-containing protein
chromosome,NZ_CP070228.1,1629857,1631020,-,,,JTE88_RS07390,WP_239519509.1,387,peptidase T
chromosome,NZ_CP070228.1,1631321,1633291,+,,,JTE88_RS07395,WP_204424005.1,656,glucose PTS transporter subunit IIA
chromosome,NZ_CP070228.1,1633300,1634151,+,,,JTE88_RS07400,WP_204424007.1,283,PRD domain-containing protein
chromosome,NZ_CP070228.1,1634401,1636101,-,,ptsP,JTE88_RS07405,WP_204424009.1,566,phosphoenolpyruvate--protein phosphotransferase
chromosome,NZ_CP070228.1,1636106,1636369,-,,,JTE88_RS07410,WP_204424011.1,87,HPr family phosphocarrier protein
chromosome,NZ_CP070228.1,1642484,1643032,+,,,JTE88_RS07430,WP_204424013.1,182,NAD(P)H-dependent oxidoreductase
chromosome,NZ_CP070228.1,1643102,1643563,+,,,JTE88_RS07435,WP_204424015.1,153,DNA starvation/stationary phase protection protein
chromosome,NZ_CP070228.1,1643625,1644041,-,,,JTE88_RS07440,WP_204424017.1,138,rhodanese-like domain-containing protein
chromosome,NZ_CP070228.1,1644057,1644770,-,,,JTE88_RS07445,WP_204424019.1,237,ion channel
chromosome,NZ_CP070228.1,1644783,1645496,-,,,JTE88_RS07450,WP_204424021.1,237,ASCH domain-containing protein
chromosome,NZ_CP070228.1,1645698,1646564,+,,,JTE88_RS07455,WP_204424022.1,288,Abi family protein
chromosome,NZ_CP070228.1,1649658,1650071,-,,,JTE88_RS07470,WP_204424024.1,137,hypothetical protein
chromosome,NZ_CP070228.1,1650323,1650823,-,,,JTE88_RS07475,WP_204424025.1,166,hypothetical protein
chromosome,NZ_CP070228.1,1651001,1651903,-,,,JTE88_RS07480,WP_204424027.1,300,class C sortase
chromosome,NZ_CP070228.1,1652108,1653700,-,,,JTE88_RS07485,WP_204424028.1,530,SpaH/EbpB family LPXTG-anchored major pilin
chromosome,NZ_CP070228.1,1653748,1657401,-,,,JTE88_RS07490,WP_204424030.1,1217,SpaA isopeptide-forming pilin-related protein
chromosome,NZ_CP070228.1,1658808,1658948,-,,,JTE88_RS07500,WP_204424031.1,46,hypothetical protein
chromosome,NZ_CP070228.1,1658945,1659532,-,,,JTE88_RS07505,WP_204424033.1,195,extracellular solute-binding protein
chromosome,NZ_CP070228.1,1659593,1659823,+,,,JTE88_RS07510,WP_204424035.1,76,hypothetical protein
chromosome,NZ_CP070228.1,1660283,1660534,+,,,JTE88_RS07515,WP_204424037.1,83,integrase core domain-containing protein
chromosome,NZ_CP070228.1,1660561,1660713,-,,,JTE88_RS07520,WP_204424039.1,50,hypothetical protein
chromosome,NZ_CP070228.1,1661533,1661802,-,,,JTE88_RS07525,WP_204424041.1,89,transposase
chromosome,NZ_CP070228.1,1661985,1662161,+,,,JTE88_RS07530,WP_204424043.1,58,hypothetical protein
chromosome,NZ_CP070228.1,1663166,1664206,-,,,JTE88_RS07540,WP_239519510.1,346,HipA domain-containing protein
chromosome,NZ_CP070228.1,1664203,1664460,-,,,JTE88_RS07545,WP_204424044.1,85,helix-turn-helix domain-containing protein
chromosome,NZ_CP070228.1,1664692,1665510,-,,,JTE88_RS07550,WP_204424046.1,272,methyltransferase domain-containing protein
chromosome,NZ_CP070228.1,1665507,1665860,-,,,JTE88_RS07555,WP_204424048.1,117,cupin domain-containing protein
chromosome,NZ_CP070228.1,1667836,1668918,-,,,JTE88_RS07565,WP_204424049.1,360,Fic family protein
chromosome,NZ_CP070228.1,1669278,1669427,-,,,JTE88_RS07570,WP_204424051.1,49,methionine/alanine import family NSS transporter small subunit
chromosome,NZ_CP070228.1,1669424,1671088,-,,,JTE88_RS07575,WP_204424053.1,554,sodium-dependent transporter
chromosome,NZ_CP070228.1,1671361,1672308,-,,,JTE88_RS07580,WP_204424054.1,315,DUF4300 family protein
chromosome,NZ_CP070228.1,1672305,1673111,-,,,JTE88_RS07585,WP_204424056.1,268,CPBP family intramembrane metalloprotease
chromosome,NZ_CP070228.1,1673202,1674191,-,,,JTE88_RS07590,WP_204424058.1,329,LacI family transcriptional regulator
chromosome,NZ_CP070228.1,1674267,1675931,-,,,JTE88_RS07595,WP_204424059.1,554,glycoside hydrolase family 13 protein
chromosome,NZ_CP070228.1,1675991,1676833,-,,,JTE88_RS07600,WP_204424061.1,280,carbohydrate ABC transporter permease
chromosome,NZ_CP070228.1,1676830,1677867,-,,,JTE88_RS07605,WP_204424063.1,345,sugar ABC transporter permease
chromosome,NZ_CP070228.1,1677960,1679237,-,,,JTE88_RS07610,WP_204424064.1,425,ABC transporter substrate-binding protein
chromosome,NZ_CP070228.1,1679564,1681528,+,,,JTE88_RS07615,WP_204424065.1,654,hypothetical protein
chromosome,NZ_CP070228.1,1681700,1682242,-,,,JTE88_RS07620,WP_204424067.1,180,GNAT family N-acetyltransferase
chromosome,NZ_CP070228.1,1682298,1682738,-,,,JTE88_RS07625,WP_204424068.1,146,GNAT family N-acetyltransferase
chromosome,NZ_CP070228.1,1682897,1683637,-,,,JTE88_RS07630,WP_204424070.1,246,hypothetical protein
chromosome,NZ_CP070228.1,1684171,1684707,-,,,JTE88_RS07635,WP_204424071.1,178,GNAT family N-acetyltransferase
chromosome,NZ_CP070228.1,1684717,1684971,-,,,JTE88_RS07640,WP_204424073.1,84,Txe/YoeB family addiction module toxin
chromosome,NZ_CP070228.1,1684977,1685234,-,,,JTE88_RS07645,WP_204424075.1,85,type II toxin-antitoxin system prevent-host-death family antitoxin
chromosome,NZ_CP070228.1,1685597,1686676,-,,ychF,JTE88_RS07650,WP_204424077.1,359,redox-regulated ATPase YchF
chromosome,NZ_CP070228.1,1686814,1688046,+,,,JTE88_RS07655,WP_204424079.1,410,DNA recombination protein RmuC
chromosome,NZ_CP070228.1,1688126,1689238,-,,,JTE88_RS07660,WP_239519594.1,370,4-hydroxy-3-methylbut-2-enyl diphosphate reductase
chromosome,NZ_CP070228.1,1689457,1690710,+,,xseA,JTE88_RS07665,WP_204424081.1,417,exodeoxyribonuclease VII large subunit
chromosome,NZ_CP070228.1,1690707,1690964,+,,,JTE88_RS07670,WP_204424083.1,85,exodeoxyribonuclease VII small subunit
chromosome,NZ_CP070228.1,1690965,1691909,+,,,JTE88_RS07675,WP_204424084.1,314,carbohydrate kinase
chromosome,NZ_CP070228.1,1691990,1692751,-,,,JTE88_RS07680,WP_204424086.1,253,isoprenyl transferase
chromosome,NZ_CP070228.1,1692974,1693639,+,,,JTE88_RS07685,WP_204424088.1,221,hemolysin III family protein
chromosome,NZ_CP070228.1,1693800,1694279,+,,greA,JTE88_RS07690,WP_204424090.1,159,transcription elongation factor GreA
chromosome,NZ_CP070228.1,1694283,1694972,+,,msrA,JTE88_RS07695,WP_204424091.1,229,peptide-methionine (S)-S-oxide reductase MsrA
chromosome,NZ_CP070228.1,1695029,1695463,+,,,JTE88_RS07700,WP_204424093.1,144,FKBP-type peptidyl-prolyl cis-trans isomerase
chromosome,NZ_CP070228.1,1695620,1696426,-,,,JTE88_RS07705,WP_204424094.1,268,Bax inhibitor-1/YccA family protein
chromosome,NZ_CP070228.1,1696682,1697623,+,,,JTE88_RS07710,WP_204424096.1,313,ABC transporter ATP-binding protein
chromosome,NZ_CP070228.1,1697620,1698429,+,,,JTE88_RS07715,WP_204424097.1,269,ABC transporter permease subunit
chromosome,NZ_CP070228.1,1698802,1700079,+,,nhaA,JTE88_RS07725,WP_204424099.1,425,Na+/H+ antiporter NhaA
chromosome,NZ_CP070228.1,1700239,1700427,+,,,JTE88_RS07730,WP_204424101.1,62,hypothetical protein
chromosome,NZ_CP070228.1,1700737,1700913,+,,,JTE88_RS07735,WP_204424102.1,58,hypothetical protein
chromosome,NZ_CP070228.1,1701240,1701491,+,,,JTE88_RS07740,WP_204424104.1,83,integrase core domain-containing protein
chromosome,NZ_CP070228.1,1701750,1705001,-,,,JTE88_RS07745,WP_204424106.1,1083,DUF5979 domain-containing protein
chromosome,NZ_CP070228.1,1705145,1706101,-,,,JTE88_RS07750,WP_204424108.1,318,Ppx/GppA family phosphatase
chromosome,NZ_CP070228.1,1706106,1706684,-,,,JTE88_RS07755,WP_204424109.1,192,DUF501 domain-containing protein
chromosome,NZ_CP070228.1,1706719,1707213,-,,,JTE88_RS07760,WP_204424111.1,164,septum formation initiator family protein
chromosome,NZ_CP070228.1,1707666,1708946,-,,eno,JTE88_RS07765,WP_204424113.1,426,phosphopyruvate hydratase
chromosome,NZ_CP070228.1,1709283,1712798,-,,mfd,JTE88_RS07770,WP_204424114.1,1171,transcription-repair coupling factor
chromosome,NZ_CP070228.1,1712866,1713453,-,,pth,JTE88_RS07775,WP_204424116.1,195,aminoacyl-tRNA hydrolase
chromosome,NZ_CP070228.1,1713641,1714231,-,,,JTE88_RS07780,WP_204424117.1,196,50S ribosomal protein L25/general stress protein Ctc
chromosome,NZ_CP070228.1,1714478,1715458,-,,,JTE88_RS07785,WP_204424119.1,326,ribose-phosphate diphosphokinase
chromosome,NZ_CP070228.1,1715521,1716588,-,,,JTE88_RS07790,WP_204424121.1,355,NTP transferase domain-containing protein
chromosome,NZ_CP070228.1,1716900,1717562,+,,,JTE88_RS07800,WP_204424123.1,220,TetR/AcrR family transcriptional regulator
chromosome,NZ_CP070228.1,1717671,1718639,+,,,JTE88_RS07805,WP_204424124.1,322,ATP-binding cassette domain-containing protein
chromosome,NZ_CP070228.1,1718641,1719858,+,,,JTE88_RS07810,WP_204424126.1,405,ABC transporter permease
chromosome,NZ_CP070228.1,1719881,1720396,-,,,JTE88_RS07815,WP_204424128.1,171,MarR family winged helix-turn-helix transcriptional regulator
chromosome,NZ_CP070228.1,1720514,1720813,-,,,JTE88_RS07820,WP_204424129.1,99,hypothetical protein
chromosome,NZ_CP070228.1,1720930,1722771,-,,,JTE88_RS07825,WP_204424131.1,613,ATP-binding cassette domain-containing protein
chromosome,NZ_CP070228.1,1722890,1723846,-,,ispE,JTE88_RS07830,WP_204424133.1,318,4-(cytidine 5\\'-diphospho)-2-C-methyl-D-erythritol kinase
chromosome,NZ_CP070228.1,1723948,1724433,-,,,JTE88_RS07835,WP_204424135.1,161,glucose PTS transporter subunit IIA
chromosome,NZ_CP070228.1,1724433,1726028,-,,nagE,JTE88_RS07840,WP_204424137.1,531,N-acetylglucosamine-specific PTS transporter subunit IIBC
chromosome,NZ_CP070228.1,1726065,1726913,-,,,JTE88_RS07845,WP_204424138.1,282,PRD domain-containing protein
chromosome,NZ_CP070228.1,1727041,1727937,-,,rsmA,JTE88_RS07850,WP_204424140.1,298,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
chromosome,NZ_CP070228.1,1728074,1729276,-,,,JTE88_RS07855,WP_204424142.1,400,G5 domain-containing protein
chromosome,NZ_CP070228.1,1729393,1730355,-,,,JTE88_RS07860,WP_204424144.1,320,TatD family hydrolase
chromosome,NZ_CP070228.1,1730373,1732178,-,,metG,JTE88_RS07865,WP_204424146.1,601,methionine--tRNA ligase
chromosome,NZ_CP070228.1,1732288,1733322,+,,,JTE88_RS07870,WP_204424148.1,344,isochorismatase family protein
chromosome,NZ_CP070228.1,1733519,1735879,-,,,JTE88_RS07875,WP_204424150.1,786,MMPL family transporter
chromosome,NZ_CP070228.1,1736001,1736828,-,,rsmI,JTE88_RS07880,WP_204424152.1,275,16S rRNA (cytidine(1402)-2\\'-O)-methyltransferase
chromosome,NZ_CP070228.1,1736953,1737303,+,,,JTE88_RS07885,WP_204424153.1,116,DsrE family protein
chromosome,NZ_CP070228.1,1737372,1738322,+,,,JTE88_RS07890,WP_204424155.1,316,ABC transporter ATP-binding protein
chromosome,NZ_CP070228.1,1738325,1739080,+,,,JTE88_RS07895,WP_204424157.1,251,ABC transporter permease
chromosome,NZ_CP070228.1,1739106,1740176,+,,,JTE88_RS07900,WP_204424158.1,356,sensor histidine kinase
chromosome,NZ_CP070228.1,1740196,1740801,+,,,JTE88_RS07905,WP_204424159.1,201,response regulator transcription factor
chromosome,NZ_CP070228.1,1743049,1743426,+,,,JTE88_RS07915,WP_204424162.1,125,DUF2314 domain-containing protein
chromosome,NZ_CP070228.1,1743437,1743883,-,,,JTE88_RS07920,WP_204424164.1,148,hypothetical protein
chromosome,NZ_CP070228.1,1743889,1744833,-,,,JTE88_RS07925,WP_204424166.1,314,hypothetical protein
chromosome,NZ_CP070228.1,1744937,1746148,-,,,JTE88_RS07930,WP_204424167.1,403,molybdopterin molybdotransferase MoeA
chromosome,NZ_CP070228.1,1746276,1746857,+,,,JTE88_RS07935,WP_239519511.1,193,5-formyltetrahydrofolate cyclo-ligase
chromosome,NZ_CP070228.1,1747014,1747676,+,,,JTE88_RS07940,WP_204424170.1,220,SAF domain-containing protein
