# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1747014	1747676	+	WP_204424170.1	WP_204424170.1		SAF domain-containing protein			JTE88_RS07940	663	220	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1747717	1748094	+					mscL		JTE88_RS07945	378		old_locus_tag=JTE88_07945
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1747717	1748094	+	WP_204424172.1	WP_204424172.1		large conductance mechanosensitive channel protein MscL	mscL		JTE88_RS07945	378	125	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1748128	1748334	-							JTE88_RS07950	207		old_locus_tag=JTE88_07950
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1748128	1748334	-	WP_204424174.1	WP_204424174.1		hypothetical protein			JTE88_RS07950	207	68	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1748348	1752631	-							JTE88_RS07955	4284		old_locus_tag=JTE88_07955
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1748348	1752631	-	WP_204424176.1	WP_204424176.1		hypothetical protein			JTE88_RS07955	4284	1427	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1752674	1753579	-							JTE88_RS07960	906		old_locus_tag=JTE88_07960
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1752674	1753579	-	WP_204424178.1	WP_204424178.1		rhodanese-related sulfurtransferase			JTE88_RS07960	906	301	
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1753631	1753703	-							JTE88_RS07965	73		old_locus_tag=JTE88_07965
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1753631	1753703	-				tRNA-Arg			JTE88_RS07965	73		anticodon=CCT
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1753817	1754752	-							JTE88_RS07970	936		old_locus_tag=JTE88_07970
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1753817	1754752	-	WP_204424180.1	WP_204424180.1		universal stress protein			JTE88_RS07970	936	311	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1754889	1755620	-							JTE88_RS07975	732		old_locus_tag=JTE88_07975
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1754889	1755620	-	WP_204424182.1	WP_204424182.1		NlpC/P60 family protein			JTE88_RS07975	732	243	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1755850	1756536	-							JTE88_RS07980	687		old_locus_tag=JTE88_07980
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1755850	1756536	-	WP_204424183.1	WP_204424183.1		metal-dependent transcriptional regulator			JTE88_RS07980	687	228	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1756716	1758161	-							JTE88_RS07985	1446		old_locus_tag=JTE88_07985
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1756716	1758161	-	WP_204425839.1	WP_204425839.1		NCS2 family permease			JTE88_RS07985	1446	481	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1758280	1759557	-					manA		JTE88_RS07990	1278		old_locus_tag=JTE88_07990
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1758280	1759557	-	WP_204424185.1	WP_204424185.1		mannose-6-phosphate isomerase, class I	manA		JTE88_RS07990	1278	425	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1759561	1760349	-							JTE88_RS07995	789		old_locus_tag=JTE88_07995
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1759561	1760349	-	WP_239519512.1	WP_239519512.1		DUF3027 domain-containing protein			JTE88_RS07995	789	262	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1760342	1760716	-							JTE88_RS08000	375		old_locus_tag=JTE88_08000
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1760342	1760716	-	WP_204424188.1	WP_204424188.1		cold shock domain-containing protein			JTE88_RS08000	375	124	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1760917	1762833	+							JTE88_RS08005	1917		old_locus_tag=JTE88_08005
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1760917	1762833	+	WP_204424190.1	WP_204424190.1		TPM domain-containing protein			JTE88_RS08005	1917	638	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1762915	1763652	+							JTE88_RS08010	738		old_locus_tag=JTE88_08010
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1762915	1763652	+	WP_204424192.1	WP_204424192.1		PspA/IM30 family protein			JTE88_RS08010	738	245	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1763884	1764471	+							JTE88_RS08015	588		old_locus_tag=JTE88_08015
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1763884	1764471	+	WP_204424193.1	WP_204424193.1		nuclease			JTE88_RS08015	588	195	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1764520	1765257	+							JTE88_RS08020	738		old_locus_tag=JTE88_08020
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1764520	1765257	+	WP_204424195.1	WP_204424195.1		response regulator transcription factor			JTE88_RS08020	738	245	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1765261	1766742	+							JTE88_RS08025	1482		old_locus_tag=JTE88_08025
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1765261	1766742	+	WP_204424197.1	WP_204424197.1		HAMP domain-containing histidine kinase			JTE88_RS08025	1482	493	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1766749	1767459	-							JTE88_RS08030	711		old_locus_tag=JTE88_08030
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1766749	1767459	-	WP_204424199.1	WP_204424199.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			JTE88_RS08030	711	236	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1767456	1768253	-							JTE88_RS08035	798		old_locus_tag=JTE88_08035
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1767456	1768253	-	WP_204424200.1	WP_204424200.1		SDR family NAD(P)-dependent oxidoreductase			JTE88_RS08035	798	265	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1768394	1769503	+							JTE88_RS08040	1110		old_locus_tag=JTE88_08040
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1768394	1769503	+	WP_204424202.1	WP_204424202.1		hypothetical protein			JTE88_RS08040	1110	369	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1769804	1771297	+							JTE88_RS08045	1494		old_locus_tag=JTE88_08045
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1769804	1771297	+	WP_204424204.1	WP_204424204.1		CPBP family intramembrane metalloprotease			JTE88_RS08045	1494	497	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1771408	1773030	-					groL		JTE88_RS08050	1623		old_locus_tag=JTE88_08050
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1771408	1773030	-	WP_204424206.1	WP_204424206.1		chaperonin GroEL	groL		JTE88_RS08050	1623	540	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1773299	1773874	-							JTE88_RS08055	576		old_locus_tag=JTE88_08055
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1773299	1773874	-	WP_204424207.1	WP_204424207.1		LytR C-terminal domain-containing protein			JTE88_RS08055	576	191	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1773919	1774179	-							JTE88_RS08060	261		old_locus_tag=JTE88_08060
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1773919	1774179	-	WP_204424209.1	WP_204424209.1		DUF3263 domain-containing protein			JTE88_RS08060	261	86	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1774237	1774917	+							JTE88_RS08065	681		old_locus_tag=JTE88_08065
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1774237	1774917	+	WP_239519513.1	WP_239519513.1		uracil-DNA glycosylase			JTE88_RS08065	681	226	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1774914	1776224	-							JTE88_RS08070	1311		old_locus_tag=JTE88_08070
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1774914	1776224	-	WP_204424213.1	WP_204424213.1		Cys-Gln thioester bond-forming surface protein			JTE88_RS08070	1311	436	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1776489	1777682	-							JTE88_RS08075	1194		old_locus_tag=JTE88_08075
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1776489	1777682	-	WP_204424214.1	WP_204424214.1		glycine C-acetyltransferase			JTE88_RS08075	1194	397	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1777682	1778740	-					tdh		JTE88_RS08080	1059		old_locus_tag=JTE88_08080
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1777682	1778740	-	WP_204424216.1	WP_204424216.1		L-threonine 3-dehydrogenase	tdh		JTE88_RS08080	1059	352	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1778836	1780227	+							JTE88_RS08085	1392		old_locus_tag=JTE88_08085
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1778836	1780227	+	WP_239519514.1	WP_239519514.1		hypothetical protein			JTE88_RS08085	1392	463	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1780244	1780912	+							JTE88_RS08090	669		old_locus_tag=JTE88_08090
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1780244	1780912	+	WP_204424217.1	WP_204424217.1		TrkA family potassium uptake protein			JTE88_RS08090	669	222	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1781024	1782466	-							JTE88_RS08095	1443		old_locus_tag=JTE88_08095
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1781024	1782466	-	WP_204424218.1	WP_204424218.1		sodium:alanine symporter family protein			JTE88_RS08095	1443	480	
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1782710	1782782	-							JTE88_RS08100	73		old_locus_tag=JTE88_08100
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1782710	1782782	-				tRNA-Thr			JTE88_RS08100	73		anticodon=TGT
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1782906	1783754	-							JTE88_RS08105	849		old_locus_tag=JTE88_08105
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1782906	1783754	-	WP_204424220.1	WP_204424220.1		thioredoxin domain-containing protein			JTE88_RS08105	849	282	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1783835	1785433	-							JTE88_RS08110	1599		old_locus_tag=JTE88_08110
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1783835	1785433	-	WP_204424221.1	WP_204424221.1		serine/threonine protein kinase			JTE88_RS08110	1599	532	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1785648	1786775	+					ugpC		JTE88_RS08115	1128		old_locus_tag=JTE88_08115
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1785648	1786775	+	WP_204424222.1	WP_204424222.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		JTE88_RS08115	1128	375	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1786897	1788147	+							JTE88_RS08120	1251		old_locus_tag=JTE88_08120
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1786897	1788147	+	WP_204424224.1	WP_204424224.1		DUF4032 domain-containing protein			JTE88_RS08120	1251	416	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1788235	1788849	-					recR		JTE88_RS08125	615		old_locus_tag=JTE88_08125
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1788235	1788849	-	WP_204424225.1	WP_204424225.1		recombination mediator RecR	recR		JTE88_RS08125	615	204	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1788849	1791566	-							JTE88_RS08130	2718		old_locus_tag=JTE88_08130
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1788849	1791566	-	WP_204424226.1	WP_204424226.1		DNA polymerase III subunit gamma and tau			JTE88_RS08130	2718	905	
gene	SRP_RNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1791697	1791792	-					ffs		JTE88_RS08135	96		old_locus_tag=JTE88_08135
ncRNA	SRP_RNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1791697	1791792	-				signal recognition particle sRNA small type	ffs		JTE88_RS08135	96		
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1791917	1792004	+							JTE88_RS08140	88		old_locus_tag=JTE88_08140
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1791917	1792004	+				tRNA-Ser			JTE88_RS08140	88		anticodon=GGA
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1792156	1793460	-							JTE88_RS08145	1305		old_locus_tag=JTE88_08145
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1792156	1793460	-	WP_204424227.1	WP_204424227.1		MFS transporter			JTE88_RS08145	1305	434	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1793613	1794185	+							JTE88_RS08150	573		old_locus_tag=JTE88_08150
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1793613	1794185	+	WP_204424228.1	WP_204424228.1		LytR C-terminal domain-containing protein			JTE88_RS08150	573	190	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1794189	1795559	-							JTE88_RS08155	1371		old_locus_tag=JTE88_08155
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1794189	1795559	-	WP_204424229.1	WP_204424229.1		nitrate reductase			JTE88_RS08155	1371	456	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1795659	1796180	-							JTE88_RS08160	522		old_locus_tag=JTE88_08160
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1795659	1796180	-	WP_204424230.1	WP_204424230.1		ASCH domain-containing protein			JTE88_RS08160	522	173	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1796189	1797463	-							JTE88_RS08165	1275		old_locus_tag=JTE88_08165
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1796189	1797463	-	WP_204424231.1	WP_204424231.1		hypothetical protein			JTE88_RS08165	1275	424	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1797466	1798449	-					rlmB		JTE88_RS08170	984		old_locus_tag=JTE88_08170
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1797466	1798449	-	WP_204424232.1	WP_204424232.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		JTE88_RS08170	984	327	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1798449	1799873	-					cysS		JTE88_RS08175	1425		old_locus_tag=JTE88_08175
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1798449	1799873	-	WP_204424233.1	WP_204424233.1		cysteine--tRNA ligase	cysS		JTE88_RS08175	1425	474	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1800075	1801490	+							JTE88_RS08180	1416		old_locus_tag=JTE88_08180
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1800075	1801490	+	WP_204424235.1	WP_204424235.1		MFS transporter			JTE88_RS08180	1416	471	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1801588	1802070	-					ispF		JTE88_RS08185	483		old_locus_tag=JTE88_08185
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1801588	1802070	-	WP_204424237.1	WP_204424237.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		JTE88_RS08185	483	160	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1802070	1802774	-					ispD		JTE88_RS08190	705		old_locus_tag=JTE88_08190
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1802070	1802774	-	WP_204424239.1	WP_204424239.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		JTE88_RS08190	705	234	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1802838	1803383	-							JTE88_RS08195	546		old_locus_tag=JTE88_08195
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1802838	1803383	-	WP_204424240.1	WP_204424240.1		CarD family transcriptional regulator			JTE88_RS08195	546	181	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1803571	1804311	-							JTE88_RS08200	741		old_locus_tag=JTE88_08200
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1803571	1804311	-	WP_204424241.1	WP_204424241.1		phosphoglyceromutase			JTE88_RS08200	741	246	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1804465	1804875	+							JTE88_RS08205	411		old_locus_tag=JTE88_08205
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1804465	1804875	+	WP_204424242.1	WP_204424242.1		YccF domain-containing protein			JTE88_RS08205	411	136	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1805197	1806819	+							JTE88_RS08210	1623		old_locus_tag=JTE88_08210
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1805197	1806819	+	WP_204424243.1	WP_204424243.1		FAD-dependent oxidoreductase			JTE88_RS08210	1623	540	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1806850	1807104	+							JTE88_RS08215	255		old_locus_tag=JTE88_08215
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1806850	1807104	+	WP_204424244.1	WP_204424244.1		metal-sensitive transcriptional regulator			JTE88_RS08215	255	84	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1807219	1808685	-							JTE88_RS08220	1467		old_locus_tag=JTE88_08220
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1807219	1808685	-	WP_204424245.1	WP_204424245.1		cytosine permease			JTE88_RS08220	1467	488	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1808930	1810816	+							JTE88_RS08225	1887		old_locus_tag=JTE88_08225
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1808930	1810816	+	WP_204424247.1	WP_204424247.1		purine/pyrimidine permease			JTE88_RS08225	1887	628	
gene	rRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1811283	1811400	-					rrf		JTE88_RS08230	118		old_locus_tag=JTE88_08230
rRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1811283	1811400	-				5S ribosomal RNA	rrf		JTE88_RS08230	118		
gene	rRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1811502	1814594	-							JTE88_RS08235	3093		old_locus_tag=JTE88_08235
rRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1811502	1814594	-				23S ribosomal RNA			JTE88_RS08235	3093		
gene	rRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1814857	1816382	-							JTE88_RS08240	1526		old_locus_tag=JTE88_08240
rRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1814857	1816382	-				16S ribosomal RNA			JTE88_RS08240	1526		
gene	pseudogene	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1817561	1818804	-							JTE88_RS08250	1244		pseudo;old_locus_tag=JTE88_08250
CDS	without_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1817561	1818804	-				ISL3 family transposase			JTE88_RS08250	1244		pseudo
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1818953	1819132	+							JTE88_RS08255	180		old_locus_tag=JTE88_08255
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1818953	1819132	+	WP_204424250.1	WP_204424250.1		hypothetical protein			JTE88_RS08255	180	59	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1819448	1820278	+							JTE88_RS08260	831		old_locus_tag=JTE88_08260
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1819448	1820278	+	WP_204424252.1	WP_204424252.1		tyrosine-type recombinase/integrase			JTE88_RS08260	831	276	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1820281	1821057	+							JTE88_RS08265	777		old_locus_tag=JTE88_08265
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1820281	1821057	+	WP_204424253.1	WP_204424253.1		ParA family protein			JTE88_RS08265	777	258	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1821087	1821428	+							JTE88_RS08270	342		old_locus_tag=JTE88_08270
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1821087	1821428	+	WP_204424255.1	WP_204424255.1		hypothetical protein			JTE88_RS08270	342	113	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1821471	1821701	-							JTE88_RS08275	231		old_locus_tag=JTE88_08275
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1821471	1821701	-	WP_204424257.1	WP_204424257.1		hypothetical protein			JTE88_RS08275	231	76	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1822241	1822630	+							JTE88_RS08280	390		old_locus_tag=JTE88_08280
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1822241	1822630	+	WP_204424259.1	WP_204424259.1		hypothetical protein			JTE88_RS08280	390	129	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1823829	1824323	+							JTE88_RS08285	495		old_locus_tag=JTE88_08285
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1823829	1824323	+	WP_204424260.1	WP_204424260.1		hypothetical protein			JTE88_RS08285	495	164	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1824537	1824851	-							JTE88_RS08290	315		old_locus_tag=JTE88_08290
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1824537	1824851	-	WP_204424262.1	WP_204424262.1		hypothetical protein			JTE88_RS08290	315	104	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1825151	1825489	+							JTE88_RS08295	339		old_locus_tag=JTE88_08295
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1825151	1825489	+	WP_204424264.1	WP_204424264.1		plasmid mobilization relaxosome protein MobC			JTE88_RS08295	339	112	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1825446	1826813	+							JTE88_RS08300	1368		old_locus_tag=JTE88_08300
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1825446	1826813	+	WP_204424266.1	WP_204424266.1		relaxase/mobilization nuclease domain-containing protein			JTE88_RS08300	1368	455	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1826813	1827361	+							JTE88_RS08305	549		old_locus_tag=JTE88_08305
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1826813	1827361	+	WP_204424268.1	WP_204424268.1		DUF3801 domain-containing protein			JTE88_RS08305	549	182	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1827388	1828242	+							JTE88_RS08310	855		old_locus_tag=JTE88_08310
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1827388	1828242	+	WP_204424270.1	WP_204424270.1		hypothetical protein			JTE88_RS08310	855	284	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1828230	1828478	+							JTE88_RS08315	249		old_locus_tag=JTE88_08315
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1828230	1828478	+	WP_204424272.1	WP_204424272.1		hypothetical protein			JTE88_RS08315	249	82	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1828488	1828958	+							JTE88_RS08320	471		old_locus_tag=JTE88_08320
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1828488	1828958	+	WP_204424274.1	WP_204424274.1		hypothetical protein			JTE88_RS08320	471	156	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1828955	1830634	+							JTE88_RS08325	1680		old_locus_tag=JTE88_08325
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1828955	1830634	+	WP_204424276.1	WP_204424276.1		type IV secretory system conjugative DNA transfer family protein			JTE88_RS08325	1680	559	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1830708	1831769	-							JTE88_RS08330	1062		old_locus_tag=JTE88_08330
