# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	83346	84788	-							ACU19_RS07670	1443		old_locus_tag=ACU19_07720
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	83346	84788	-	WP_049620129.1	WP_049620129.1		tryptophanase			ACU19_RS07670	1443	480	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	85031	85732	+							ACU19_RS07675	702		old_locus_tag=ACU19_07725
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	85031	85732	+	WP_049620130.1	WP_049620130.1		DUF4191 domain-containing protein			ACU19_RS07675	702	233	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	85964	87394	+					glnA		ACU19_RS07680	1431		old_locus_tag=ACU19_07730
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	85964	87394	+	WP_049620131.1	WP_049620131.1		type I glutamate--ammonia ligase	glnA		ACU19_RS07680	1431	476	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	87740	88033	-							ACU19_RS07685	294		old_locus_tag=ACU19_07735
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	87740	88033	-	WP_049620132.1	WP_049620132.1		hypothetical protein			ACU19_RS07685	294	97	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	88503	89003	+							ACU19_RS07690	501		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	88503	89003	+	WP_197077843.1	WP_197077843.1		toxin-antitoxin system HicB family antitoxin			ACU19_RS07690	501	166	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	89171	89920	+							ACU19_RS07695	750		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	89171	89920	+	WP_049620134.1	WP_049620134.1		DUF4097 family beta strand repeat-containing protein			ACU19_RS07695	750	249	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	89904	93392	-							ACU19_RS07700	3489		old_locus_tag=ACU19_07750
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	89904	93392	-	WP_049620135.1	WP_049620135.1		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase			ACU19_RS07700	3489	1162	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	93402	94730	-							ACU19_RS07705	1329		old_locus_tag=ACU19_07755
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	93402	94730	-	WP_049620136.1	WP_049620136.1		glutamine synthetase family protein			ACU19_RS07705	1329	442	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	94740	95981	-							ACU19_RS07710	1242		old_locus_tag=ACU19_07760
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	94740	95981	-	WP_049620137.1	WP_049620137.1		DUF2207 domain-containing protein			ACU19_RS07710	1242	413	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	96194	96952	+					panB		ACU19_RS07715	759		old_locus_tag=ACU19_07765
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	96194	96952	+	WP_049620162.1	WP_049620162.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		ACU19_RS07715	759	252	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	97015	97926	+					map		ACU19_RS07720	912		old_locus_tag=ACU19_07770
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	97015	97926	+	WP_231583156.1	WP_231583156.1		type I methionyl aminopeptidase	map		ACU19_RS07720	912	303	
gene	RNase_P_RNA	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	98090	98475	-					rnpB		ACU19_RS09770	386		old_locus_tag=ACU19_07835
ncRNA	RNase_P_RNA	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	98090	98475	-				RNase P RNA component class A	rnpB		ACU19_RS09770	386		
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	98679	100073	-							ACU19_RS07725	1395		old_locus_tag=ACU19_07775
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	98679	100073	-	WP_049620139.1	WP_049620139.1		amino acid permease			ACU19_RS07725	1395	464	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	100242	100991	-							ACU19_RS07730	750		old_locus_tag=ACU19_07780
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	100242	100991	-	WP_049620140.1	WP_049620140.1		hypothetical protein			ACU19_RS07730	750	249	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	101002	101802	-							ACU19_RS07735	801		old_locus_tag=ACU19_07785
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	101002	101802	-	WP_049620141.1	WP_049620141.1		Nif3-like dinuclear metal center hexameric protein			ACU19_RS07735	801	266	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	101972	102367	-							ACU19_RS07740	396		old_locus_tag=ACU19_07790
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	101972	102367	-	WP_156181496.1	WP_156181496.1		hypothetical protein			ACU19_RS07740	396	131	
gene	tRNA	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	102534	102610	-							ACU19_RS07745	77		old_locus_tag=ACU19_07795
tRNA		GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	102534	102610	-				tRNA-Val			ACU19_RS07745	77		anticodon=TAC
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	102771	103169	-							ACU19_RS07750	399		old_locus_tag=ACU19_07800
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	102771	103169	-	WP_049620143.1	WP_049620143.1		DUF3052 domain-containing protein			ACU19_RS07750	399	132	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	103431	106184	+					aceE		ACU19_RS07760	2754		old_locus_tag=ACU19_07810
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	103431	106184	+	WP_049620145.1	WP_049620145.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		ACU19_RS07760	2754	917	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	106810	108588	+							ACU19_RS07765	1779		old_locus_tag=ACU19_07815
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	106810	108588	+	WP_049620146.1	WP_049620146.1		ABC transporter ATP-binding protein/permease			ACU19_RS07765	1779	592	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	108588	110372	+							ACU19_RS07770	1785		old_locus_tag=ACU19_07820
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	108588	110372	+	WP_049620147.1	WP_049620147.1		ABC transporter ATP-binding protein/permease			ACU19_RS07770	1785	594	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	110609	111271	-							ACU19_RS07775	663		old_locus_tag=ACU19_07825
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	110609	111271	-	WP_049620148.1	WP_049620148.1		HAD-IA family hydrolase			ACU19_RS07775	663	220	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	111268	111882	-							ACU19_RS07780	615		old_locus_tag=ACU19_07830
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000032.1	111268	111882	-	WP_049620149.1	WP_049620149.1		threonylcarbamoyl-AMP synthase			ACU19_RS07780	615	204	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	1	1025	-							ACU19_RS07790	1025		partial;old_locus_tag=ACU19_07840
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	1	1025	-	WP_049620163.1	WP_049620163.1		hypothetical protein			ACU19_RS07790	1025	341	partial
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	1803	3230	-							ACU19_RS07795	1428		old_locus_tag=ACU19_07845
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	1803	3230	-	WP_049620171.1	WP_049620171.1		C40 family peptidase			ACU19_RS07795	1428	475	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	4230	5513	+							ACU19_RS07800	1284		old_locus_tag=ACU19_07850
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	4230	5513	+	WP_049620164.1	WP_049620164.1		O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase			ACU19_RS07800	1284	427	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	5998	7149	+							ACU19_RS07805	1152		old_locus_tag=ACU19_07855
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	5998	7149	+	WP_197077845.1	WP_197077845.1		homoserine O-acetyltransferase			ACU19_RS07805	1152	383	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	7314	8711	-					codA		ACU19_RS07810	1398		old_locus_tag=ACU19_07860
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	7314	8711	-	WP_049620165.1	WP_049620165.1		cytosine deaminase	codA		ACU19_RS07810	1398	465	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	8876	10312	-					codB		ACU19_RS07815	1437		old_locus_tag=ACU19_07865
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	8876	10312	-	WP_197077844.1	WP_197077844.1		cytosine permease	codB		ACU19_RS07815	1437	478	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	10668	11819	+							ACU19_RS07820	1152		old_locus_tag=ACU19_07870
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	10668	11819	+	WP_049620174.1	WP_049620174.1		alpha/beta hydrolase			ACU19_RS07820	1152	383	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	11999	14242	-							ACU19_RS07825	2244		old_locus_tag=ACU19_07875
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	11999	14242	-	WP_049620166.1	WP_049620166.1		hypothetical protein			ACU19_RS07825	2244	747	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	14500	17250	-					ppdK		ACU19_RS07830	2751		old_locus_tag=ACU19_07880
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	14500	17250	-	WP_049620167.1	WP_049620167.1		pyruvate, phosphate dikinase	ppdK		ACU19_RS07830	2751	916	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	17691	19325	-							ACU19_RS07835	1635		old_locus_tag=ACU19_07885
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	17691	19325	-	WP_049620168.1	WP_049620168.1		formate--tetrahydrofolate ligase			ACU19_RS07835	1635	544	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	19368	19700	-							ACU19_RS07840	333		old_locus_tag=ACU19_07890
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	19368	19700	-	WP_049620169.1	WP_049620169.1		hypothetical protein			ACU19_RS07840	333	110	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	20147	20554	+							ACU19_RS10420	408		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000033.1	20147	20554	+	WP_156181500.1	WP_156181500.1		hypothetical protein			ACU19_RS10420	408	135	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	1	271	+							ACU19_RS07850	271		partial;old_locus_tag=ACU19_07900
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	1	271	+	WP_231583157.1	WP_231583157.1		C40 family peptidase			ACU19_RS07850	271	89	partial
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	489	965	+							ACU19_RS07855	477		old_locus_tag=ACU19_07905
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	489	965	+	WP_141670199.1	WP_141670199.1		hypothetical protein			ACU19_RS07855	477	158	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	1240	1614	-							ACU19_RS07860	375		old_locus_tag=ACU19_07910
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	1240	1614	-	WP_049620177.1	WP_049620177.1		hypothetical protein			ACU19_RS07860	375	124	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	1611	1910	-							ACU19_RS07865	300		old_locus_tag=ACU19_07915
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	1611	1910	-	WP_156181504.1	WP_156181504.1		hypothetical protein			ACU19_RS07865	300	99	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	1923	2759	-							ACU19_RS07870	837		old_locus_tag=ACU19_07920
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	1923	2759	-	WP_049620179.1	WP_049620179.1		ParA family protein			ACU19_RS07870	837	278	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	2756	3022	-							ACU19_RS07875	267		old_locus_tag=ACU19_07925
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	2756	3022	-	WP_049620180.1	WP_049620180.1		hypothetical protein			ACU19_RS07875	267	88	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	3124	3339	-							ACU19_RS07880	216		old_locus_tag=ACU19_07930
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	3124	3339	-	WP_049620181.1	WP_049620181.1		hypothetical protein			ACU19_RS07880	216	71	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	3470	4312	-							ACU19_RS07885	843		old_locus_tag=ACU19_07935
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	3470	4312	-	WP_082160151.1	WP_082160151.1		tyrosine-type recombinase/integrase			ACU19_RS07885	843	280	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	4617	5861	+							ACU19_RS07890	1245		old_locus_tag=ACU19_07940
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	4617	5861	+	WP_049620217.1	WP_049620217.1		glycosyltransferase			ACU19_RS07890	1245	414	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	5865	6863	+							ACU19_RS07895	999		old_locus_tag=ACU19_07945
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	5865	6863	+	WP_049620183.1	WP_049620183.1		PIG-L family deacetylase			ACU19_RS07895	999	332	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	6939	12188	+							ACU19_RS07900	5250		old_locus_tag=ACU19_07950
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	6939	12188	+	WP_049620184.1	WP_049620184.1		hypothetical protein			ACU19_RS07900	5250	1749	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	12192	12641	+							ACU19_RS07905	450		old_locus_tag=ACU19_07955
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	12192	12641	+	WP_049620185.1	WP_049620185.1		hypothetical protein			ACU19_RS07905	450	149	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	12745	13797	-							ACU19_RS10100	1053		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	12745	13797	-	WP_197077846.1	WP_197077846.1		alkaline phosphatase family protein			ACU19_RS10100	1053	350	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	13794	14897	-							ACU19_RS07915	1104		old_locus_tag=ACU19_07965
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	13794	14897	-	WP_049620186.1	WP_049620186.1		ABC transporter ATP-binding protein			ACU19_RS07915	1104	367	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	14909	15781	-							ACU19_RS07920	873		old_locus_tag=ACU19_07970
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	14909	15781	-	WP_049620187.1	WP_049620187.1		ABC transporter permease subunit			ACU19_RS07920	873	290	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	15766	16680	-							ACU19_RS07925	915		old_locus_tag=ACU19_07975
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	15766	16680	-	WP_049620188.1	WP_049620188.1		hypothetical protein			ACU19_RS07925	915	304	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	16685	17827	-							ACU19_RS07930	1143		old_locus_tag=ACU19_07980
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	16685	17827	-	WP_049620189.1	WP_049620189.1		extracellular solute-binding protein			ACU19_RS07930	1143	380	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	18077	18724	-							ACU19_RS07935	648		old_locus_tag=ACU19_07985
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	18077	18724	-	WP_049620190.1	WP_049620190.1		HAD family phosphatase			ACU19_RS07935	648	215	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	18962	24892	-							ACU19_RS07940	5931		old_locus_tag=ACU19_07990
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	18962	24892	-	WP_049620191.1	WP_049620191.1		S8 family serine peptidase			ACU19_RS07940	5931	1976	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	25249	26640	+							ACU19_RS07945	1392		old_locus_tag=ACU19_07995
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	25249	26640	+	WP_049620192.1	WP_049620192.1		NAD-dependent succinate-semialdehyde dehydrogenase			ACU19_RS07945	1392	463	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	26894	27514	-							ACU19_RS07955	621		old_locus_tag=ACU19_08005
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	26894	27514	-	WP_141670197.1	WP_141670197.1		3'-5' exonuclease			ACU19_RS07955	621	206	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	27643	29040	-							ACU19_RS07960	1398		old_locus_tag=ACU19_08010
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	27643	29040	-	WP_231583159.1	WP_231583159.1		amino acid permease			ACU19_RS07960	1398	465	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	29432	30631	+							ACU19_RS07965	1200		old_locus_tag=ACU19_08015
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	29432	30631	+	WP_049620195.1	WP_049620195.1		cobalamin-independent methionine synthase II family protein			ACU19_RS07965	1200	399	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	30828	32396	-							ACU19_RS07970	1569		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	30828	32396	-	WP_049620196.1	WP_049620196.1		S1C family serine protease			ACU19_RS07970	1569	522	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	32561	34675	-							ACU19_RS07975	2115		old_locus_tag=ACU19_08025
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	32561	34675	-	WP_065415564.1	WP_065415564.1		phospholipid carrier-dependent glycosyltransferase			ACU19_RS07975	2115	704	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	34889	35737	+					rsmI		ACU19_RS07980	849		old_locus_tag=ACU19_08030
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	34889	35737	+	WP_049620197.1	WP_049620197.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		ACU19_RS07980	849	282	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	35924	37147	-							ACU19_RS10870	1224		old_locus_tag=ACU19_08035
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	35924	37147	-	WP_065415563.1	WP_065415563.1		isochorismatase family protein			ACU19_RS10870	1224	407	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	37411	37707	-							ACU19_RS07990	297		old_locus_tag=ACU19_08040
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	37411	37707	-	WP_049620198.1	WP_049620198.1		hypothetical protein			ACU19_RS07990	297	98	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	37840	39657	+					metG		ACU19_RS07995	1818		old_locus_tag=ACU19_08045
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	37840	39657	+	WP_049620199.1	WP_049620199.1		methionine--tRNA ligase	metG		ACU19_RS07995	1818	605	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	39650	40585	+							ACU19_RS08000	936		old_locus_tag=ACU19_08050
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	39650	40585	+	WP_049620200.1	WP_049620200.1		TatD family hydrolase			ACU19_RS08000	936	311	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	40613	41386	-							ACU19_RS10430	774		old_locus_tag=ACU19_08055
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	40613	41386	-	WP_049620201.1	WP_049620201.1		hypothetical protein			ACU19_RS10430	774	257	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	41676	42812	+							ACU19_RS08010	1137		old_locus_tag=ACU19_08060
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	41676	42812	+	WP_049620202.1	WP_049620202.1		G5 domain-containing protein			ACU19_RS08010	1137	378	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	42921	43976	+					rsmA		ACU19_RS08015	1056		old_locus_tag=ACU19_08065
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	42921	43976	+	WP_049620203.1	WP_049620203.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		ACU19_RS08015	1056	351	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	43990	45825	+							ACU19_RS08020	1836		old_locus_tag=ACU19_08070
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	43990	45825	+	WP_049620204.1	WP_049620204.1		ABC-F family ATP-binding cassette domain-containing protein			ACU19_RS08020	1836	611	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	45953	46738	-							ACU19_RS10435	786		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	45953	46738	-	WP_156181507.1	WP_156181507.1		hypothetical protein			ACU19_RS10435	786	261	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	46886	47314	-							ACU19_RS08030	429		old_locus_tag=ACU19_08080
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	46886	47314	-	WP_049620206.1	WP_049620206.1		hypothetical protein			ACU19_RS08030	429	142	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	47439	47723	+							ACU19_RS08035	285		old_locus_tag=ACU19_08085
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	47439	47723	+	WP_141670195.1	WP_141670195.1		hypothetical protein			ACU19_RS08035	285	94	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000034.1	48244	49287	+							ACU19_RS08040	1044		old_locus_tag=ACU19_08090
