# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2109500	2110831	+	WP_193326613.1	WP_193326613.1		heparan-alpha-glucosaminide N-acetyltransferase domain-containing protein			HLG82_RS09620	1332	443	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2110831	2111385	+							HLG82_RS09625	555		old_locus_tag=HLG82_09640
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2110831	2111385	+	WP_193326614.1	WP_193326614.1		methylated-DNA--[protein]-cysteine S-methyltransferase			HLG82_RS09625	555	184	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2111402	2112109	-							HLG82_RS09630	708		old_locus_tag=HLG82_09645
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2111402	2112109	-	WP_193326615.1	WP_193326615.1		chlorite dismutase family protein			HLG82_RS09630	708	235	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2112160	2113164	-					hemH		HLG82_RS09635	1005		old_locus_tag=HLG82_09650
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2112160	2113164	-	WP_193326616.1	WP_193326616.1		ferrochelatase	hemH		HLG82_RS09635	1005	334	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2113557	2115704	-					nrdE		HLG82_RS09640	2148		old_locus_tag=HLG82_09655
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2113557	2115704	-	WP_216858940.1	WP_216858940.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE		HLG82_RS09640	2148	715	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2115689	2116090	-					nrdI		HLG82_RS09645	402		old_locus_tag=HLG82_09660
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2115689	2116090	-	WP_193326617.1	WP_193326617.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		HLG82_RS09645	402	133	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2116259	2116510	-					nrdH		HLG82_RS09650	252		old_locus_tag=HLG82_09670
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2116259	2116510	-	WP_193326618.1	WP_193326618.1		glutaredoxin-like protein NrdH	nrdH		HLG82_RS09650	252	83	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2117046	2117456	+							HLG82_RS09655	411		old_locus_tag=HLG82_09675
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2117046	2117456	+	WP_193326619.1	WP_193326619.1		transcriptional repressor			HLG82_RS09655	411	136	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2117635	2118096	+							HLG82_RS09660	462		old_locus_tag=HLG82_09680
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2117635	2118096	+	WP_193326620.1	WP_193326620.1		S-ribosylhomocysteine lyase			HLG82_RS09660	462	153	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2118093	2119442	+					mtnN		HLG82_RS09665	1350		old_locus_tag=HLG82_09685
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2118093	2119442	+	WP_193326621.1	WP_193326621.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN		HLG82_RS09665	1350	449	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2119641	2121743	-							HLG82_RS09670	2103		old_locus_tag=HLG82_09690
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2119641	2121743	-	WP_193326622.1	WP_193326622.1		S9 family peptidase			HLG82_RS09670	2103	700	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2122160	2122858	+							HLG82_RS09675	699		old_locus_tag=HLG82_09695
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2122160	2122858	+	WP_193326623.1	WP_193326623.1		DsbA family oxidoreductase			HLG82_RS09675	699	232	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2122963	2123430	-							HLG82_RS09680	468		old_locus_tag=HLG82_09700
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2122963	2123430	-	WP_193326624.1	WP_193326624.1		ribonuclease HI			HLG82_RS09680	468	155	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2123657	2124565	+							HLG82_RS09685	909		old_locus_tag=HLG82_09705
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2123657	2124565	+	WP_193326625.1	WP_193326625.1		macro domain-containing protein			HLG82_RS09685	909	302	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2124695	2124973	-							HLG82_RS09690	279		old_locus_tag=HLG82_09710
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2124695	2124973	-	WP_193326626.1	WP_193326626.1		hypothetical protein			HLG82_RS09690	279	92	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2125164	2125247	-							HLG82_RS09695	84		old_locus_tag=HLG82_09715
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2125164	2125247	-				tRNA-Leu			HLG82_RS09695	84		anticodon=CAG
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2125495	2126193	+							HLG82_RS09700	699		old_locus_tag=HLG82_09720
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2125495	2126193	+	WP_193326627.1	WP_193326627.1		DUF3662 domain-containing protein			HLG82_RS09700	699	232	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2126190	2126732	+							HLG82_RS09705	543		old_locus_tag=HLG82_09725
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2126190	2126732	+	WP_193326628.1	WP_193326628.1		FHA domain-containing protein			HLG82_RS09705	543	180	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2126729	2128060	+							HLG82_RS09710	1332		old_locus_tag=HLG82_09730
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2126729	2128060	+	WP_193326629.1	WP_193326629.1		protein phosphatase 2C domain-containing protein			HLG82_RS09710	1332	443	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2128057	2129565	+							HLG82_RS09715	1509		old_locus_tag=HLG82_09735
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2128057	2129565	+	WP_193326630.1	WP_193326630.1		FtsW/RodA/SpoVE family cell cycle protein			HLG82_RS09715	1509	502	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2129562	2131001	+							HLG82_RS09720	1440		old_locus_tag=HLG82_09740
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2129562	2131001	+	WP_193326631.1	WP_193326631.1		penicillin-binding protein 2			HLG82_RS09720	1440	479	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2131108	2132940	+					pknB		HLG82_RS09725	1833		old_locus_tag=HLG82_09745
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2131108	2132940	+	WP_193326632.1	WP_193326632.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		HLG82_RS09725	1833	610	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2133100	2133258	-							HLG82_RS09730	159		old_locus_tag=HLG82_09750
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2133100	2133258	-	WP_193326633.1	WP_193326633.1		hypothetical protein			HLG82_RS09730	159	52	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2133259	2134065	-							HLG82_RS09735	807		old_locus_tag=HLG82_09755
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2133259	2134065	-	WP_255313889.1	WP_255313889.1		class E sortase			HLG82_RS09735	807	268	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2134221	2134499	+							HLG82_RS09740	279		old_locus_tag=HLG82_09760
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2134221	2134499	+	WP_193326634.1	WP_193326634.1		cell division protein CrgA			HLG82_RS09740	279	92	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2135155	2135709	-							HLG82_RS09745	555		old_locus_tag=HLG82_09765
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2135155	2135709	-	WP_193326635.1	WP_193326635.1		rhomboid family intramembrane serine protease			HLG82_RS09745	555	184	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2135917	2136438	-							HLG82_RS09750	522		old_locus_tag=HLG82_09770
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2135917	2136438	-	WP_193326636.1	WP_193326636.1		peptidylprolyl isomerase			HLG82_RS09750	522	173	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2136654	2137460	+							HLG82_RS09755	807		old_locus_tag=HLG82_09775
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2136654	2137460	+	WP_193326637.1	WP_193326637.1		hypothetical protein			HLG82_RS09755	807	268	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2137549	2138025	-							HLG82_RS09760	477		old_locus_tag=HLG82_09780
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2137549	2138025	-	WP_193326638.1	WP_193326638.1		GNAT family N-acetyltransferase			HLG82_RS09760	477	158	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2138114	2138965	-							HLG82_RS09765	852		old_locus_tag=HLG82_09785
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2138114	2138965	-	WP_255313890.1	WP_255313890.1		haloacid dehalogenase-like hydrolase			HLG82_RS09765	852	283	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2139273	2139345	-							HLG82_RS09770	73		old_locus_tag=HLG82_09790
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2139273	2139345	-				tRNA-Ala			HLG82_RS09770	73		anticodon=TGC
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2139348	2139470	-							HLG82_RS10425	123		
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2139348	2139470	-	WP_216858941.1	WP_216858941.1		DLW-39 family protein			HLG82_RS10425	123	40	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2139493	2139566	-							HLG82_RS09775	74		old_locus_tag=HLG82_09795
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2139493	2139566	-				tRNA-Ile			HLG82_RS09775	74		anticodon=GAT
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2139784	2140773	-							HLG82_RS09780	990		old_locus_tag=HLG82_09800
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2139784	2140773	-	WP_193326640.1	WP_193326640.1		hypothetical protein			HLG82_RS09780	990	329	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2140852	2141289	-							HLG82_RS09785	438		old_locus_tag=HLG82_09805
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2140852	2141289	-	WP_246462317.1	WP_246462317.1		DUF3566 domain-containing protein			HLG82_RS09785	438	145	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2141350	2143965	-					gyrA		HLG82_RS09790	2616		old_locus_tag=HLG82_09810
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2141350	2143965	-	WP_193326641.1	WP_193326641.1		DNA gyrase subunit A	gyrA		HLG82_RS09790	2616	871	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2143975	2146011	-					gyrB		HLG82_RS09795	2037		old_locus_tag=HLG82_09815
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2143975	2146011	-	WP_255313892.1	WP_255313892.1		DNA topoisomerase (ATP-hydrolyzing) subunit B	gyrB		HLG82_RS09795	2037	678	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2146306	2146887	-							HLG82_RS09800	582		old_locus_tag=HLG82_09820
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2146306	2146887	-	WP_255313893.1	WP_255313893.1		DciA family protein			HLG82_RS09800	582	193	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2146884	2148122	-					recF		HLG82_RS09805	1239		old_locus_tag=HLG82_09825
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2146884	2148122	-	WP_193326642.1	WP_193326642.1		DNA replication/repair protein RecF	recF		HLG82_RS09805	1239	412	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2148126	2149259	-					dnaN		HLG82_RS09810	1134		old_locus_tag=HLG82_09830
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2148126	2149259	-	WP_193326643.1	WP_193326643.1		DNA polymerase III subunit beta	dnaN		HLG82_RS09810	1134	377	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2149606	2151165	-					dnaA		HLG82_RS09815	1560		old_locus_tag=HLG82_09835
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2149606	2151165	-	WP_193326644.1	WP_193326644.1		chromosomal replication initiator protein DnaA	dnaA		HLG82_RS09815	1560	519	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2151545	2151685	+					rpmH		HLG82_RS09820	141		old_locus_tag=HLG82_09840
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2151545	2151685	+	WP_024963111.1	WP_024963111.1		50S ribosomal protein L34	rpmH		HLG82_RS09820	141	46	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2151686	2152027	+					rnpA		HLG82_RS09825	342		old_locus_tag=HLG82_09845
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2151686	2152027	+	WP_193326645.1	WP_193326645.1		ribonuclease P protein component	rnpA		HLG82_RS09825	342	113	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2152020	2152352	+					yidD		HLG82_RS09830	333		old_locus_tag=HLG82_09850
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2152020	2152352	+	WP_193326646.1	WP_193326646.1		membrane protein insertion efficiency factor YidD	yidD		HLG82_RS09830	333	110	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2152363	2153514	+					yidC		HLG82_RS09835	1152		old_locus_tag=HLG82_09855
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2152363	2153514	+	WP_193326647.1	WP_193326647.1		membrane protein insertase YidC	yidC		HLG82_RS09835	1152	383	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2153530	2154153	+							HLG82_RS09840	624		old_locus_tag=HLG82_09860
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2153530	2154153	+	WP_193326648.1	WP_193326648.1		single-stranded DNA-binding protein			HLG82_RS09840	624	207	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2154272	2154916	+					rsmG		HLG82_RS09845	645		old_locus_tag=HLG82_09865
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2154272	2154916	+	WP_255313894.1	WP_255313894.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		HLG82_RS09845	645	214	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2156195	2157016	+							HLG82_RS09850	822		old_locus_tag=HLG82_09870
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2156195	2157016	+	WP_255313967.1	WP_255313967.1		AAA family ATPase			HLG82_RS09850	822	273	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2157028	2158296	+							HLG82_RS09855	1269		old_locus_tag=HLG82_09875
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2157028	2158296	+	WP_193326650.1	WP_193326650.1		ParB/RepB/Spo0J family partition protein			HLG82_RS09855	1269	422	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2158344	2159312	-							HLG82_RS09860	969		old_locus_tag=HLG82_09880
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2158344	2159312	-	WP_193326651.1	WP_193326651.1		ATP-grasp domain-containing protein			HLG82_RS09860	969	322	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2159319	2160644	-							HLG82_RS09865	1326		old_locus_tag=HLG82_09885
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2159319	2160644	-	WP_193326652.1	WP_193326652.1		PLP-dependent aminotransferase family protein			HLG82_RS09865	1326	441	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2160797	2161729	-					trxB		HLG82_RS09870	933		old_locus_tag=HLG82_09890
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2160797	2161729	-	WP_193326653.1	WP_193326653.1		thioredoxin-disulfide reductase	trxB		HLG82_RS09870	933	310	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2161751	2163781	-							HLG82_RS09875	2031		old_locus_tag=HLG82_09895
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2161751	2163781	-	WP_193326654.1	WP_193326654.1		hypothetical protein			HLG82_RS09875	2031	676	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2163846	2165804	-							HLG82_RS09880	1959		old_locus_tag=HLG82_09900
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2163846	2165804	-	WP_193326655.1	WP_193326655.1		DUF6049 family protein			HLG82_RS09880	1959	652	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2165801	2166325	-							HLG82_RS09885	525		old_locus_tag=HLG82_09905
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2165801	2166325	-	WP_193326656.1	WP_193326656.1		NUDIX hydrolase			HLG82_RS09885	525	174	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2166396	2167898	+							HLG82_RS09890	1503		old_locus_tag=HLG82_09910
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2166396	2167898	+	WP_193326657.1	WP_193326657.1		CCA tRNA nucleotidyltransferase			HLG82_RS09890	1503	500	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2167895	2169205	+							HLG82_RS09895	1311		old_locus_tag=HLG82_09915
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2167895	2169205	+	WP_193326658.1	WP_193326658.1		MFS transporter			HLG82_RS09895	1311	436	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2169482	2170699	+							HLG82_RS09900	1218		old_locus_tag=HLG82_09920
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2169482	2170699	+	WP_193326659.1	WP_193326659.1		AI-2E family transporter			HLG82_RS09900	1218	405	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2170712	2172880	+							HLG82_RS09905	2169		old_locus_tag=HLG82_09925
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2170712	2172880	+	WP_193326660.1	WP_193326660.1		penicillin-binding protein			HLG82_RS09905	2169	722	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2173128	2173436	+					rpsF		HLG82_RS09910	309		old_locus_tag=HLG82_09930
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2173128	2173436	+	WP_193326661.1	WP_193326661.1		30S ribosomal protein S6	rpsF		HLG82_RS09910	309	102	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2173451	2173996	+							HLG82_RS09915	546		old_locus_tag=HLG82_09935
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2173451	2173996	+	WP_193326662.1	WP_193326662.1		single-stranded DNA-binding protein			HLG82_RS09915	546	181	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2174084	2174323	+					rpsR		HLG82_RS09920	240		old_locus_tag=HLG82_09940
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2174084	2174323	+	WP_038101734.1	WP_038101734.1		30S ribosomal protein S18	rpsR		HLG82_RS09920	240	79	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2174341	2174787	+					rplI		HLG82_RS09925	447		old_locus_tag=HLG82_09945
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2174341	2174787	+	WP_193326663.1	WP_193326663.1		50S ribosomal protein L9	rplI		HLG82_RS09925	447	148	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2175074	2177722	-							HLG82_RS09930	2649		old_locus_tag=HLG82_09950
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2175074	2177722	-	WP_193326664.1	WP_193326664.1		bifunctional metallophosphatase/5'-nucleotidase			HLG82_RS09930	2649	882	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2177803	2179128	-							HLG82_RS09935	1326		old_locus_tag=HLG82_09955
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2177803	2179128	-	WP_193326665.1	WP_193326665.1		MATE family efflux transporter			HLG82_RS09935	1326	441	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2179131	2179967	-							HLG82_RS09940	837		old_locus_tag=HLG82_09960
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2179131	2179967	-	WP_193326666.1	WP_193326666.1		hypothetical protein			HLG82_RS09940	837	278	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2180429	2181772	+					dnaB		HLG82_RS09945	1344		old_locus_tag=HLG82_09965
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2180429	2181772	+	WP_246462311.1	WP_246462311.1		replicative DNA helicase	dnaB		HLG82_RS09945	1344	447	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2181898	2183187	+							HLG82_RS09950	1290		old_locus_tag=HLG82_09970
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2181898	2183187	+	WP_193326668.1	WP_193326668.1		MFS transporter			HLG82_RS09950	1290	429	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2183253	2184146	-							HLG82_RS09955	894		old_locus_tag=HLG82_09975
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2183253	2184146	-	WP_193326669.1	WP_193326669.1		TatD family hydrolase			HLG82_RS09955	894	297	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2184143	2184919	-							HLG82_RS09960	777		old_locus_tag=HLG82_09980
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2184143	2184919	-	WP_193326670.1	WP_193326670.1		ThiF family adenylyltransferase			HLG82_RS09960	777	258	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2185140	2187935	+							HLG82_RS09965	2796		old_locus_tag=HLG82_09985
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2185140	2187935	+	WP_193326671.1	WP_193326671.1		exo-alpha-sialidase			HLG82_RS09965	2796	931	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2188096	2188764	-							HLG82_RS09970	669		old_locus_tag=HLG82_09990
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2188096	2188764	-	WP_193326672.1	WP_193326672.1		HD domain-containing protein			HLG82_RS09970	669	222	
gene	pseudogene	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2188917	2189708	-					thiD		HLG82_RS09975	792		partial;pseudo;old_locus_tag=HLG82_09995
CDS	without_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2188917	2189708	-				bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		HLG82_RS09975	792		partial;pseudo
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2189858	2190688	-							HLG82_RS09980	831		old_locus_tag=HLG82_10000
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2189858	2190688	-	WP_193326674.1	WP_193326674.1		aldo/keto reductase			HLG82_RS09980	831	276	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2190740	2192110	-							HLG82_RS09985	1371		old_locus_tag=HLG82_10005
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2190740	2192110	-	WP_193326675.1	WP_193326675.1		alpha/beta fold hydrolase			HLG82_RS09985	1371	456	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2192168	2192749	-							HLG82_RS09990	582		old_locus_tag=HLG82_10010
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	2192168	2192749	-	WP_193326676.1	WP_193326676.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			HLG82_RS09990	582	193	
