# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1420222	1420578	-	WP_081440787.1	WP_081440787.1		YchJ family metal-binding protein			ARCH_RS06470	357	118	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1420693	1421688	-							ARCH_RS06475	996		old_locus_tag=Arch_1287
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1420693	1421688	-	WP_013170484.1	WP_013170484.1		malate dehydrogenase			ARCH_RS06475	996	331	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1422239	1423897	-					pgi		ARCH_RS06485	1659		old_locus_tag=Arch_1289
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1422239	1423897	-	WP_013170486.1	WP_013170486.1		glucose-6-phosphate isomerase	pgi		ARCH_RS06485	1659	552	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1424004	1426247	-							ARCH_RS06490	2244		old_locus_tag=Arch_1290
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1424004	1426247	-	WP_013170487.1	WP_013170487.1		alpha-amylase family glycosyl hydrolase			ARCH_RS06490	2244	747	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1426393	1428687	+							ARCH_RS06495	2295		old_locus_tag=Arch_1291
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1426393	1428687	+	WP_013170488.1	WP_013170488.1		6-phosphofructokinase			ARCH_RS06495	2295	764	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1428762	1433996	-							ARCH_RS06500	5235		old_locus_tag=Arch_1292
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1428762	1433996	-	WP_013170489.1	WP_013170489.1		discoidin domain-containing protein			ARCH_RS06500	5235	1744	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1434200	1434472	-							ARCH_RS09395	273		old_locus_tag=Arch_1293
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1434200	1434472	-	WP_013170490.1	WP_013170490.1		DUF3017 domain-containing protein			ARCH_RS09395	273	90	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1434465	1435628	-							ARCH_RS06505	1164		old_locus_tag=Arch_1294
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1434465	1435628	-	WP_013170491.1	WP_013170491.1		DUF6350 family protein			ARCH_RS06505	1164	387	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1435684	1436604	-					sucD		ARCH_RS06510	921		old_locus_tag=Arch_1295
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1435684	1436604	-	WP_013170492.1	WP_013170492.1		succinate--CoA ligase subunit alpha	sucD		ARCH_RS06510	921	306	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1436615	1437787	-					sucC		ARCH_RS06515	1173		old_locus_tag=Arch_1296
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1436615	1437787	-	WP_013170493.1	WP_013170493.1		ADP-forming succinate--CoA ligase subunit beta	sucC		ARCH_RS06515	1173	390	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1437931	1439934	-							ARCH_RS09400	2004		old_locus_tag=Arch_1297
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1437931	1439934	-	WP_013170494.1	WP_013170494.1		acyltransferase			ARCH_RS09400	2004	667	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1439939	1442449	-							ARCH_RS06525	2511		old_locus_tag=Arch_1298
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1439939	1442449	-	WP_013170495.1	WP_013170495.1		UvrD-helicase domain-containing protein			ARCH_RS06525	2511	836	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1442636	1445209	-							ARCH_RS09405	2574		old_locus_tag=Arch_1299
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1442636	1445209	-	WP_013170496.1	WP_013170496.1		exo-alpha-sialidase			ARCH_RS09405	2574	857	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1445409	1445792	+							ARCH_RS06535	384		old_locus_tag=Arch_1300
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1445409	1445792	+	WP_013170497.1	WP_013170497.1		AzlC family ABC transporter permease			ARCH_RS06535	384	127	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1445882	1446166	+							ARCH_RS06540	285		old_locus_tag=Arch_1301
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1445882	1446166	+	WP_170121735.1	WP_170121735.1		transposase			ARCH_RS06540	285	94	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1446226	1446813	+							ARCH_RS09965	588		old_locus_tag=Arch_1302
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1446226	1446813	+	WP_170121736.1	WP_170121736.1		DDE-type integrase/transposase/recombinase			ARCH_RS09965	588	195	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1447074	1447496	-							ARCH_RS06550	423		old_locus_tag=Arch_1303
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1447074	1447496	-	WP_013170499.1	WP_013170499.1		hypothetical protein			ARCH_RS06550	423	140	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1447767	1448180	-							ARCH_RS09980	414		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1447767	1448180	-	WP_187286505.1	WP_187286505.1		DDE-type integrase/transposase/recombinase			ARCH_RS09980	414	137	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1448415	1448699	-							ARCH_RS06560	285		old_locus_tag=Arch_1305
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1448415	1448699	-	WP_170121735.1	WP_170121735.1		transposase			ARCH_RS06560	285	94	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1448924	1449295	-							ARCH_RS06565	372		old_locus_tag=Arch_1306
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1448924	1449295	-	WP_013170500.1	WP_013170500.1		SdpI family protein			ARCH_RS06565	372	123	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1449529	1451094	-					guaA		ARCH_RS06570	1566		old_locus_tag=Arch_1307
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1449529	1451094	-	WP_013170501.1	WP_013170501.1		glutamine-hydrolyzing GMP synthase	guaA		ARCH_RS06570	1566	521	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1451727	1452011	+							ARCH_RS06580	285		old_locus_tag=Arch_1310
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1451727	1452011	+	WP_013170504.1	WP_013170504.1		hypothetical protein			ARCH_RS06580	285	94	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1452034	1452744	-							ARCH_RS06585	711		old_locus_tag=Arch_1311
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1452034	1452744	-	WP_148214500.1	WP_148214500.1		hypothetical protein			ARCH_RS06585	711	236	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1452641	1453441	-							ARCH_RS06590	801		old_locus_tag=Arch_1312
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1452641	1453441	-	WP_013170506.1	WP_013170506.1		ImmA/IrrE family metallo-endopeptidase			ARCH_RS06590	801	266	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1453458	1453787	-							ARCH_RS06595	330		old_locus_tag=Arch_1313
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1453458	1453787	-	WP_013170507.1	WP_013170507.1		helix-turn-helix transcriptional regulator			ARCH_RS06595	330	109	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1453863	1454792	-							ARCH_RS06600	930		old_locus_tag=Arch_1314
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1453863	1454792	-	WP_013170508.1	WP_013170508.1		pseudouridine synthase			ARCH_RS06600	930	309	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1454872	1456491	+					pta		ARCH_RS06605	1620		old_locus_tag=Arch_1315
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1454872	1456491	+	WP_013170509.1	WP_013170509.1		phosphate acetyltransferase	pta		ARCH_RS06605	1620	539	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1456579	1457751	+							ARCH_RS06610	1173		old_locus_tag=Arch_1316
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1456579	1457751	+	WP_013170510.1	WP_013170510.1		acetate kinase			ARCH_RS06610	1173	390	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1457753	1458199	+							ARCH_RS06615	447		old_locus_tag=Arch_1317
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1457753	1458199	+	WP_013170511.1	WP_013170511.1		GNAT family N-acetyltransferase			ARCH_RS06615	447	148	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1458511	1460595	-							ARCH_RS06620	2085		old_locus_tag=Arch_1318
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1458511	1460595	-	WP_013170512.1	WP_013170512.1		hypothetical protein			ARCH_RS06620	2085	694	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1461120	1462508	-							ARCH_RS06625	1389		old_locus_tag=Arch_1319
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1461120	1462508	-	WP_013170513.1	WP_013170513.1		class II fumarate hydratase			ARCH_RS06625	1389	462	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1462606	1463715	-							ARCH_RS06630	1110		old_locus_tag=Arch_1320
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1462606	1463715	-	WP_013170514.1	WP_013170514.1		GuaB3 family IMP dehydrogenase-related protein			ARCH_RS06630	1110	369	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1463816	1464502	+							ARCH_RS06635	687		old_locus_tag=Arch_1321
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1463816	1464502	+	WP_013170515.1	WP_013170515.1		exonuclease domain-containing protein			ARCH_RS06635	687	228	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1464705	1466249	-					ahpF		ARCH_RS06640	1545		old_locus_tag=Arch_1322
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1464705	1466249	-	WP_013170516.1	WP_013170516.1		alkyl hydroperoxide reductase subunit F	ahpF		ARCH_RS06640	1545	514	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1466249	1466812	-					ahpC		ARCH_RS06645	564		old_locus_tag=Arch_1323
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1466249	1466812	-	WP_013170517.1	WP_013170517.1		alkyl hydroperoxide reductase subunit C	ahpC		ARCH_RS06645	564	187	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1467074	1467325	+							ARCH_RS10130	252		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1467074	1467325	+	WP_041640405.1	WP_041640405.1		hypothetical protein			ARCH_RS10130	252	83	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1467334	1467789	+							ARCH_RS06655	456		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1467334	1467789	+	WP_111724884.1	WP_111724884.1		P-loop NTPase fold protein			ARCH_RS06655	456	151	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1467842	1469011	-							ARCH_RS06660	1170		old_locus_tag=Arch_1325
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1467842	1469011	-	WP_013170518.1	WP_013170518.1		IMP dehydrogenase			ARCH_RS06660	1170	389	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1469248	1469532	+							ARCH_RS06665	285		old_locus_tag=Arch_1326
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1469248	1469532	+	WP_041640968.1	WP_041640968.1		WhiB family transcriptional regulator			ARCH_RS06665	285	94	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1469795	1470091	-					groES		ARCH_RS06670	297		old_locus_tag=Arch_1327
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1469795	1470091	-	WP_013170520.1	WP_013170520.1		co-chaperone GroES	groES		ARCH_RS06670	297	98	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1470230	1471471	+							ARCH_RS06675	1242		old_locus_tag=Arch_1328
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1470230	1471471	+	WP_013170521.1	WP_013170521.1		class I SAM-dependent methyltransferase			ARCH_RS06675	1242	413	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1471557	1472600	-					tsaD		ARCH_RS06680	1044		old_locus_tag=Arch_1329
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1471557	1472600	-	WP_041640408.1	WP_041640408.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD		ARCH_RS06680	1044	347	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1472731	1473474	-							ARCH_RS06685	744		old_locus_tag=Arch_1330
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1472731	1473474	-	WP_013170523.1	WP_013170523.1		succinate dehydrogenase/fumarate reductase iron-sulfur subunit			ARCH_RS06685	744	247	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1473471	1475441	-							ARCH_RS06690	1971		old_locus_tag=Arch_1331
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1473471	1475441	-	WP_013170524.1	WP_013170524.1		fumarate reductase/succinate dehydrogenase flavoprotein subunit			ARCH_RS06690	1971	656	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1475453	1476169	-							ARCH_RS06695	717		old_locus_tag=Arch_1332
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1475453	1476169	-	WP_170121734.1	WP_170121734.1		succinate dehydrogenase cytochrome b subunit			ARCH_RS06695	717	238	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1476358	1476849	-							ARCH_RS06700	492		old_locus_tag=Arch_1333
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1476358	1476849	-	WP_013170526.1	WP_013170526.1		GNAT family N-acetyltransferase			ARCH_RS06700	492	163	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1476849	1477559	-					tsaB		ARCH_RS06705	711		old_locus_tag=Arch_1334
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1476849	1477559	-	WP_013170527.1	WP_013170527.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		ARCH_RS06705	711	236	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1477564	1478433	-							ARCH_RS06710	870		old_locus_tag=Arch_1335
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1477564	1478433	-	WP_013170528.1	WP_013170528.1		hypothetical protein			ARCH_RS06710	870	289	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1478430	1478963	-					tsaE		ARCH_RS06715	534		old_locus_tag=Arch_1336
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1478430	1478963	-	WP_013170529.1	WP_013170529.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		ARCH_RS06715	534	177	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1478995	1480119	-					alr		ARCH_RS06720	1125		old_locus_tag=Arch_1337
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1478995	1480119	-	WP_013170530.1	WP_013170530.1		alanine racemase	alr		ARCH_RS06720	1125	374	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1480112	1480963	-							ARCH_RS06725	852		old_locus_tag=Arch_1338
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1480112	1480963	-	WP_013170531.1	WP_013170531.1		NAD(P)H-hydrate dehydratase			ARCH_RS06725	852	283	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1480975	1482831	-					glmS		ARCH_RS06730	1857		old_locus_tag=Arch_1339
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1480975	1482831	-	WP_013170532.1	WP_013170532.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		ARCH_RS06730	1857	618	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1482989	1483930	+					coaA		ARCH_RS06735	942		old_locus_tag=Arch_1340
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1482989	1483930	+	WP_013170533.1	WP_013170533.1		type I pantothenate kinase	coaA		ARCH_RS06735	942	313	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1484050	1485381	-					glmM		ARCH_RS06740	1332		old_locus_tag=Arch_1341
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1484050	1485381	-	WP_013170534.1	WP_013170534.1		phosphoglucosamine mutase	glmM		ARCH_RS06740	1332	443	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1485568	1486053	-					rpsI		ARCH_RS06745	486		old_locus_tag=Arch_1342
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1485568	1486053	-	WP_013170535.1	WP_013170535.1		30S ribosomal protein S9	rpsI		ARCH_RS06745	486	161	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1486084	1486527	-					rplM		ARCH_RS06750	444		old_locus_tag=Arch_1343
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1486084	1486527	-	WP_041640978.1	WP_041640978.1		50S ribosomal protein L13	rplM		ARCH_RS06750	444	147	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1486791	1487672	-							ARCH_RS06755	882		old_locus_tag=Arch_1344
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1486791	1487672	-	WP_013170537.1	WP_013170537.1		tRNA pseudouridine synthase A			ARCH_RS06755	882	293	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1487671	1488468	+							ARCH_RS06760	798		old_locus_tag=Arch_1345
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1487671	1488468	+	WP_013170538.1	WP_013170538.1		ROK family protein			ARCH_RS06760	798	265	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1488931	1489428	-					rplQ		ARCH_RS06765	498		old_locus_tag=Arch_1347
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1488931	1489428	-	WP_013170540.1	WP_013170540.1		50S ribosomal protein L17	rplQ		ARCH_RS06765	498	165	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1489464	1490468	-							ARCH_RS06770	1005		old_locus_tag=Arch_1348
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1489464	1490468	-	WP_013170541.1	WP_013170541.1		DNA-directed RNA polymerase subunit alpha			ARCH_RS06770	1005	334	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1490602	1490994	-					rpsK		ARCH_RS06775	393		old_locus_tag=Arch_1349
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1490602	1490994	-	WP_013170542.1	WP_013170542.1		30S ribosomal protein S11	rpsK		ARCH_RS06775	393	130	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1491047	1491421	-					rpsM		ARCH_RS06780	375		old_locus_tag=Arch_1350
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1491047	1491421	-	WP_013170543.1	WP_013170543.1		30S ribosomal protein S13	rpsM		ARCH_RS06780	375	124	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1491542	1491655	-					rpmJ		ARCH_RS09715	114		old_locus_tag=Arch_1351
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1491542	1491655	-	WP_013170544.1	WP_013170544.1		50S ribosomal protein L36	rpmJ		ARCH_RS09715	114	37	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1491714	1491935	-					infA		ARCH_RS06790	222		old_locus_tag=Arch_1352
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1491714	1491935	-	WP_013170545.1	WP_013170545.1		translation initiation factor IF-1	infA		ARCH_RS06790	222	73	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1492156	1492452	-							ARCH_RS09720	297		old_locus_tag=Arch_1353
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1492156	1492452	-	WP_013170546.1	WP_013170546.1		4Fe-4S dicluster domain-containing protein			ARCH_RS09720	297	98	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1492452	1493753	-							ARCH_RS06795	1302		old_locus_tag=Arch_1354
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1492452	1493753	-	WP_013170547.1	WP_013170547.1		FAD-dependent oxidoreductase			ARCH_RS06795	1302	433	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1493750	1494619	-							ARCH_RS06800	870		old_locus_tag=Arch_1355
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1493750	1494619	-	WP_013170548.1	WP_013170548.1		electron transfer flavoprotein subunit alpha/FixB family protein			ARCH_RS06800	870	289	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1494655	1495416	-							ARCH_RS06805	762		old_locus_tag=Arch_1356
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1494655	1495416	-	WP_013170549.1	WP_013170549.1		electron transfer flavoprotein subunit alpha			ARCH_RS06805	762	253	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1495508	1496122	+							ARCH_RS06810	615		old_locus_tag=Arch_1357
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1495508	1496122	+	WP_013170550.1	WP_013170550.1		TetR/AcrR family transcriptional regulator			ARCH_RS06810	615	204	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1496119	1496748	-							ARCH_RS06815	630		old_locus_tag=Arch_1358
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1496119	1496748	-	WP_013170551.1	WP_013170551.1		MBL fold metallo-hydrolase			ARCH_RS06815	630	209	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1496752	1498071	-							ARCH_RS06820	1320		old_locus_tag=Arch_1359
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1496752	1498071	-	WP_231957997.1	WP_231957997.1		MFS transporter			ARCH_RS06820	1320	439	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1498135	1499010	-							ARCH_RS06825	876		old_locus_tag=Arch_1360
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1498135	1499010	-	WP_013170553.1	WP_013170553.1		MaoC/PaaZ C-terminal domain-containing protein			ARCH_RS06825	876	291	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1499028	1500530	-							ARCH_RS06830	1503		old_locus_tag=Arch_1361
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1499028	1500530	-	WP_013170554.1	WP_013170554.1		AMP-binding protein			ARCH_RS06830	1503	500	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1500556	1501764	-					caiB		ARCH_RS06835	1209		old_locus_tag=Arch_1362
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1500556	1501764	-	WP_013170555.1	WP_013170555.1		L-carnitine CoA-transferase	caiB		ARCH_RS06835	1209	402	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1501774	1502907	-					caiA		ARCH_RS06840	1134		old_locus_tag=Arch_1363
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1501774	1502907	-	WP_013170556.1	WP_013170556.1		crotonobetainyl-CoA dehydrogenase	caiA		ARCH_RS06840	1134	377	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1502935	1503897	-					aes		ARCH_RS06845	963		old_locus_tag=Arch_1364
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1502935	1503897	-	WP_013170557.1	WP_013170557.1		acetyl esterase	aes		ARCH_RS06845	963	320	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1503909	1505186	-							ARCH_RS06850	1278		old_locus_tag=Arch_1365
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1503909	1505186	-	WP_013170558.1	WP_013170558.1		MFS transporter			ARCH_RS06850	1278	425	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1505511	1506344	-					map		ARCH_RS06855	834		old_locus_tag=Arch_1366
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1505511	1506344	-	WP_013170559.1	WP_013170559.1		type I methionyl aminopeptidase	map		ARCH_RS06855	834	277	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1506417	1507001	-							ARCH_RS06860	585		old_locus_tag=Arch_1367
