# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1697881	1699791	+	WP_252673107.1	WP_252673107.1		Rib/alpha-like domain-containing protein			NG665_RS07595	1911	636	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1699957	1700334	+							NG665_RS07600	378		old_locus_tag=NG665_07600
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1699957	1700334	+	WP_252673108.1	WP_252673108.1		DUF2314 domain-containing protein			NG665_RS07600	378	125	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1700358	1700825	-							NG665_RS07605	468		old_locus_tag=NG665_07605
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1700358	1700825	-	WP_252673109.1	WP_252673109.1		hypothetical protein			NG665_RS07605	468	155	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1700828	1701790	-							NG665_RS07610	963		old_locus_tag=NG665_07610
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1700828	1701790	-	WP_252673110.1	WP_252673110.1		hypothetical protein			NG665_RS07610	963	320	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1701895	1703106	-							NG665_RS07615	1212		old_locus_tag=NG665_07615
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1701895	1703106	-	WP_252673111.1	WP_252673111.1		molybdopterin molybdotransferase MoeA			NG665_RS07615	1212	403	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1703198	1703812	+							NG665_RS07620	615		old_locus_tag=NG665_07620
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1703198	1703812	+	WP_252673112.1	WP_252673112.1		5-formyltetrahydrofolate cyclo-ligase			NG665_RS07620	615	204	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1704008	1704667	+							NG665_RS07625	660		old_locus_tag=NG665_07625
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1704008	1704667	+	WP_252673113.1	WP_252673113.1		SAF domain-containing protein			NG665_RS07625	660	219	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1704710	1705087	+					mscL		NG665_RS07630	378		old_locus_tag=NG665_07630
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1704710	1705087	+	WP_252673114.1	WP_252673114.1		large conductance mechanosensitive channel protein MscL	mscL		NG665_RS07630	378	125	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1705184	1705408	-							NG665_RS07635	225		old_locus_tag=NG665_07635
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1705184	1705408	-	WP_252673115.1	WP_252673115.1		hypothetical protein			NG665_RS07635	225	74	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1705395	1709642	-							NG665_RS07640	4248		old_locus_tag=NG665_07640
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1705395	1709642	-	WP_252673116.1	WP_252673116.1		hypothetical protein			NG665_RS07640	4248	1415	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1709684	1710589	-							NG665_RS07645	906		old_locus_tag=NG665_07645
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1709684	1710589	-	WP_252673117.1	WP_252673117.1		rhodanese-related sulfurtransferase			NG665_RS07645	906	301	
gene	tRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1710642	1710714	-							NG665_RS07650	73		old_locus_tag=NG665_07650
tRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1710642	1710714	-				tRNA-Arg			NG665_RS07650	73		anticodon=CCT
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1710878	1711813	-							NG665_RS07655	936		old_locus_tag=NG665_07655
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1710878	1711813	-	WP_252673118.1	WP_252673118.1		universal stress protein			NG665_RS07655	936	311	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1711945	1712670	-							NG665_RS07660	726		old_locus_tag=NG665_07660
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1711945	1712670	-	WP_252673119.1	WP_252673119.1		C40 family peptidase			NG665_RS07660	726	241	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1712963	1713640	-							NG665_RS07665	678		old_locus_tag=NG665_07665
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1712963	1713640	-	WP_252673120.1	WP_252673120.1		metal-dependent transcriptional regulator			NG665_RS07665	678	225	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1713886	1715331	-							NG665_RS07670	1446		old_locus_tag=NG665_07670
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1713886	1715331	-	WP_252674108.1	WP_252674108.1		NCS2 family permease			NG665_RS07670	1446	481	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1715451	1716692	-					manA		NG665_RS07675	1242		old_locus_tag=NG665_07675
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1715451	1716692	-	WP_252673121.1	WP_252673121.1		mannose-6-phosphate isomerase, class I	manA		NG665_RS07675	1242	413	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1716696	1717484	-							NG665_RS07680	789		old_locus_tag=NG665_07680
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1716696	1717484	-	WP_252673122.1	WP_252673122.1		DUF3027 domain-containing protein			NG665_RS07680	789	262	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1717477	1717851	-							NG665_RS07685	375		old_locus_tag=NG665_07685
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1717477	1717851	-	WP_252673123.1	WP_252673123.1		cold shock domain-containing protein			NG665_RS07685	375	124	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1718052	1719944	+							NG665_RS07690	1893		old_locus_tag=NG665_07690
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1718052	1719944	+	WP_252673124.1	WP_252673124.1		TPM domain-containing protein			NG665_RS07690	1893	630	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1720054	1720791	+							NG665_RS07695	738		old_locus_tag=NG665_07695
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1720054	1720791	+	WP_252673125.1	WP_252673125.1		PspA/IM30 family protein			NG665_RS07695	738	245	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1721006	1721593	+							NG665_RS07700	588		old_locus_tag=NG665_07700
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1721006	1721593	+	WP_252673126.1	WP_252673126.1		nuclease			NG665_RS07700	588	195	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1721643	1722380	+							NG665_RS07705	738		old_locus_tag=NG665_07705
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1721643	1722380	+	WP_252673127.1	WP_252673127.1		response regulator transcription factor			NG665_RS07705	738	245	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1722464	1723903	+							NG665_RS07710	1440		old_locus_tag=NG665_07710
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1722464	1723903	+	WP_252673128.1	WP_252673128.1		HAMP domain-containing histidine kinase			NG665_RS07710	1440	479	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1723857	1724567	-							NG665_RS07715	711		old_locus_tag=NG665_07715
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1723857	1724567	-	WP_252673129.1	WP_252673129.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			NG665_RS07715	711	236	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1724564	1725361	-							NG665_RS07720	798		old_locus_tag=NG665_07720
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1724564	1725361	-	WP_252673130.1	WP_252673130.1		SDR family NAD(P)-dependent oxidoreductase			NG665_RS07720	798	265	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1725502	1726620	+							NG665_RS07725	1119		old_locus_tag=NG665_07725
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1725502	1726620	+	WP_252673131.1	WP_252673131.1		hypothetical protein			NG665_RS07725	1119	372	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1726669	1727895	-							NG665_RS07730	1227		old_locus_tag=NG665_07730
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1726669	1727895	-	WP_252673132.1	WP_252673132.1		MFS transporter			NG665_RS07730	1227	408	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1728154	1729650	+							NG665_RS07735	1497		old_locus_tag=NG665_07735
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1728154	1729650	+	WP_252673133.1	WP_252673133.1		CPBP family glutamic-type intramembrane protease			NG665_RS07735	1497	498	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1729798	1731420	-					groL		NG665_RS07740	1623		old_locus_tag=NG665_07740
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1729798	1731420	-	WP_252673134.1	WP_252673134.1		chaperonin GroEL	groL		NG665_RS07740	1623	540	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1731726	1732343	-							NG665_RS07745	618		old_locus_tag=NG665_07745
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1731726	1732343	-	WP_252673135.1	WP_252673135.1		LytR C-terminal domain-containing protein			NG665_RS07745	618	205	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1732414	1732674	-							NG665_RS07750	261		old_locus_tag=NG665_07750
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1732414	1732674	-	WP_252673136.1	WP_252673136.1		DUF3263 domain-containing protein			NG665_RS07750	261	86	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1732811	1733482	+							NG665_RS07755	672		old_locus_tag=NG665_07755
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1732811	1733482	+	WP_252673137.1	WP_252673137.1		uracil-DNA glycosylase			NG665_RS07755	672	223	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1733487	1734791	-							NG665_RS07760	1305		old_locus_tag=NG665_07760
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1733487	1734791	-	WP_252673138.1	WP_252673138.1		thioester domain-containing protein			NG665_RS07760	1305	434	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1735094	1736287	-							NG665_RS07765	1194		old_locus_tag=NG665_07765
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1735094	1736287	-	WP_252673139.1	WP_252673139.1		glycine C-acetyltransferase			NG665_RS07765	1194	397	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1736287	1737345	-					tdh		NG665_RS07770	1059		old_locus_tag=NG665_07770
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1736287	1737345	-	WP_252673140.1	WP_252673140.1		L-threonine 3-dehydrogenase	tdh		NG665_RS07770	1059	352	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1737440	1738831	+							NG665_RS07775	1392		old_locus_tag=NG665_07775
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1737440	1738831	+	WP_252673141.1	WP_252673141.1		hypothetical protein			NG665_RS07775	1392	463	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1738847	1739515	+							NG665_RS07780	669		old_locus_tag=NG665_07780
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1738847	1739515	+	WP_252673142.1	WP_252673142.1		TrkA family potassium uptake protein			NG665_RS07780	669	222	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1739536	1740978	-							NG665_RS07785	1443		old_locus_tag=NG665_07785
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1739536	1740978	-	WP_252673143.1	WP_252673143.1		alanine:cation symporter family protein			NG665_RS07785	1443	480	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1741076	1741237	+							NG665_RS07790	162		old_locus_tag=NG665_07790
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1741076	1741237	+	WP_252673144.1	WP_252673144.1		hypothetical protein			NG665_RS07790	162	53	
gene	tRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1741259	1741331	-							NG665_RS07795	73		old_locus_tag=NG665_07795
tRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1741259	1741331	-				tRNA-Thr			NG665_RS07795	73		anticodon=TGT
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1741450	1742301	-							NG665_RS07800	852		old_locus_tag=NG665_07800
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1741450	1742301	-	WP_252673145.1	WP_252673145.1		DsbA family protein			NG665_RS07800	852	283	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1742382	1744073	-							NG665_RS07805	1692		old_locus_tag=NG665_07805
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1742382	1744073	-	WP_252673146.1	WP_252673146.1		serine/threonine protein kinase			NG665_RS07805	1692	563	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1744308	1745435	+					ugpC		NG665_RS07810	1128		old_locus_tag=NG665_07810
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1744308	1745435	+	WP_252673147.1	WP_252673147.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		NG665_RS07810	1128	375	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1745585	1746835	+							NG665_RS07815	1251		old_locus_tag=NG665_07815
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1745585	1746835	+	WP_252673148.1	WP_252673148.1		DUF4032 domain-containing protein			NG665_RS07815	1251	416	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1746910	1747527	-					recR		NG665_RS07820	618		old_locus_tag=NG665_07820
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1746910	1747527	-	WP_252673149.1	WP_252673149.1		recombination mediator RecR	recR		NG665_RS07820	618	205	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1747527	1750271	-							NG665_RS07825	2745		old_locus_tag=NG665_07825
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1747527	1750271	-	WP_252673150.1	WP_252673150.1		DNA polymerase III subunit gamma and tau			NG665_RS07825	2745	914	
gene	SRP_RNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1750444	1750539	-					ffs		NG665_RS07830	96		old_locus_tag=NG665_07830
ncRNA	SRP_RNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1750444	1750539	-				signal recognition particle sRNA small type	ffs		NG665_RS07830	96		
gene	tRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1750664	1750751	+							NG665_RS07835	88		old_locus_tag=NG665_07835
tRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1750664	1750751	+				tRNA-Ser			NG665_RS07835	88		anticodon=GGA
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1751150	1754482	-							NG665_RS07840	3333		old_locus_tag=NG665_07840
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1751150	1754482	-	WP_252673151.1	WP_252673151.1		DUF5979 domain-containing protein			NG665_RS07840	3333	1110	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1754858	1755946	-							NG665_RS07845	1089		old_locus_tag=NG665_07845
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1754858	1755946	-	WP_252673152.1	WP_252673152.1		DUF5979 domain-containing protein			NG665_RS07845	1089	362	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1756279	1757580	-							NG665_RS07850	1302		old_locus_tag=NG665_07850
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1756279	1757580	-	WP_252673153.1	WP_252673153.1		MFS transporter			NG665_RS07850	1302	433	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1757754	1758326	+							NG665_RS07855	573		old_locus_tag=NG665_07855
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1757754	1758326	+	WP_252673154.1	WP_252673154.1		LytR C-terminal domain-containing protein			NG665_RS07855	573	190	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1758330	1759700	-							NG665_RS07860	1371		old_locus_tag=NG665_07860
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1758330	1759700	-	WP_252673155.1	WP_252673155.1		NCS2 family nucleobase:cation symporter			NG665_RS07860	1371	456	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1759800	1760321	-							NG665_RS07865	522		old_locus_tag=NG665_07865
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1759800	1760321	-	WP_252673156.1	WP_252673156.1		ASCH domain-containing protein			NG665_RS07865	522	173	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1760329	1761633	-							NG665_RS07870	1305		old_locus_tag=NG665_07870
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1760329	1761633	-	WP_252673157.1	WP_252673157.1		hypothetical protein			NG665_RS07870	1305	434	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1761636	1762619	-					rlmB		NG665_RS07875	984		old_locus_tag=NG665_07875
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1761636	1762619	-	WP_252673158.1	WP_252673158.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		NG665_RS07875	984	327	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1762619	1764043	-					cysS		NG665_RS07880	1425		old_locus_tag=NG665_07880
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1762619	1764043	-	WP_252673159.1	WP_252673159.1		cysteine--tRNA ligase	cysS		NG665_RS07880	1425	474	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1764246	1765658	+							NG665_RS07885	1413		old_locus_tag=NG665_07885
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1764246	1765658	+	WP_252673160.1	WP_252673160.1		MFS transporter			NG665_RS07885	1413	470	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1765722	1766204	-					ispF		NG665_RS07890	483		old_locus_tag=NG665_07890
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1765722	1766204	-	WP_252673161.1	WP_252673161.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		NG665_RS07890	483	160	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1766273	1766959	-					ispD		NG665_RS07895	687		old_locus_tag=NG665_07895
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1766273	1766959	-	WP_252673162.1	WP_252673162.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		NG665_RS07895	687	228	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1767022	1767567	-							NG665_RS07900	546		old_locus_tag=NG665_07900
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1767022	1767567	-	WP_252673163.1	WP_252673163.1		CarD family transcriptional regulator			NG665_RS07900	546	181	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1767733	1768473	-							NG665_RS07905	741		old_locus_tag=NG665_07905
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1767733	1768473	-	WP_252673164.1	WP_252673164.1		phosphoglyceromutase			NG665_RS07905	741	246	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1768627	1769037	+							NG665_RS07910	411		old_locus_tag=NG665_07910
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1768627	1769037	+	WP_252673165.1	WP_252673165.1		YccF domain-containing protein			NG665_RS07910	411	136	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1769343	1769513	+							NG665_RS07915	171		old_locus_tag=NG665_07915
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1769343	1769513	+	WP_252673166.1	WP_252673166.1		hypothetical protein			NG665_RS07915	171	56	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1769698	1771320	+							NG665_RS07920	1623		old_locus_tag=NG665_07920
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1769698	1771320	+	WP_252673167.1	WP_252673167.1		FAD-dependent oxidoreductase			NG665_RS07920	1623	540	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1771373	1771627	+							NG665_RS07925	255		old_locus_tag=NG665_07925
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1771373	1771627	+	WP_252673168.1	WP_252673168.1		metal-sensitive transcriptional regulator			NG665_RS07925	255	84	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1771780	1773246	-							NG665_RS07930	1467		old_locus_tag=NG665_07930
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1771780	1773246	-	WP_252674109.1	WP_252674109.1		cytosine permease			NG665_RS07930	1467	488	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1773474	1775360	+							NG665_RS07935	1887		old_locus_tag=NG665_07935
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1773474	1775360	+	WP_252673169.1	WP_252673169.1		purine/pyrimidine permease			NG665_RS07935	1887	628	
gene	rRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1775685	1775802	-					rrf		NG665_RS07940	118		old_locus_tag=NG665_07940
rRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1775685	1775802	-				5S ribosomal RNA	rrf		NG665_RS07940	118		
gene	rRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1775894	1778986	-							NG665_RS07945	3093		old_locus_tag=NG665_07945
rRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1775894	1778986	-				23S ribosomal RNA			NG665_RS07945	3093		
gene	rRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1779233	1780759	-							NG665_RS07950	1527		old_locus_tag=NG665_07950
rRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1779233	1780759	-				16S ribosomal RNA			NG665_RS07950	1527		
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1781564	1782109	-							NG665_RS07955	546		old_locus_tag=NG665_07955
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1781564	1782109	-	WP_252673170.1	WP_252673170.1		DMP19 family protein			NG665_RS07955	546	181	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1782742	1784022	+							NG665_RS07960	1281		old_locus_tag=NG665_07960
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1782742	1784022	+	WP_252673171.1	WP_252673171.1		site-specific integrase			NG665_RS07960	1281	426	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1784038	1784364	+							NG665_RS07965	327		old_locus_tag=NG665_07965
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1784038	1784364	+	WP_252673172.1	WP_252673172.1		hypothetical protein			NG665_RS07965	327	108	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1784361	1785302	+							NG665_RS07970	942		old_locus_tag=NG665_07970
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1784361	1785302	+	WP_252673173.1	WP_252673173.1		hypothetical protein			NG665_RS07970	942	313	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1785671	1785862	+							NG665_RS07975	192		old_locus_tag=NG665_07975
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1785671	1785862	+	WP_252673174.1	WP_252673174.1		hypothetical protein			NG665_RS07975	192	63	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1786107	1787915	+							NG665_RS07980	1809		old_locus_tag=NG665_07980
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1786107	1787915	+	WP_252673175.1	WP_252673175.1		AAA family ATPase			NG665_RS07980	1809	602	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1788787	1789881	-							NG665_RS07985	1095		old_locus_tag=NG665_07985
